round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.43392592668533325, 0.03461090475320816, 0.0, 0.2550710141658783, 0.2763921916484833]","[0.20176532864570618, 0.01609325408935547, -0.002641419880092144, 0.11860200762748718, 0.1285158395767212]","[0.7954155802726746, 0.06344413012266159, -0.010413219220936298, 0.4675624370574951, 0.5066455602645874]","[1.2633681297302246, 0.015962090343236923, -0.002574613317847252, 0.11878779530525208, 0.12829998135566711]","[0.003157901344820857, 0.00013116037007421255, -6.682200182694942e-05, -0.0001857578317867592, 0.00021587991795968264]",,,0.0,1,,6.327304363250732,62.772216796875,"[0.79541558, 0.06344413, -0.01041322, 0.46756244, 0.50664556]",nan,nan,1.0
2,"[0.43392592668533325, 0.03461090475320816, 0.0, 0.2550710141658783, 0.2763921916484833]","[nan, nan, nan, nan, nan]","[0.7954155802726746, 0.06344413012266159, -0.010413219220936298, 0.4675624370574951, 0.5066455602645874]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",,,1.0,1,,7.39475679397583,73.4900894165039,"[nan, nan, nan, nan, nan]",0.6274285714285716,0.09882277238681914,0.0
3,"[0.4126476049423218, 0.049216654151678085, 0.014199581928551197, 0.2504681646823883, 0.273468017578125]","[1.0290069580078125, 1.2941668033599854, 1.4438798427581787, 1.1925944089889526, 1.4456946849822998]","[0.7407181262969971, 0.08834576606750488, 0.02548878826200962, 0.44959989190101624, 0.49088549613952637]","[12.60378646850586, 1.2914906740188599, 1.580409288406372, 1.1876991987228394, 1.4441282749176025]","[0.030845940113067627, 0.0026760355103760958, 0.007250720169395208, 0.004895070102065802, 0.001566473743878305]",,,0.0,2,,9.35988998413086,122.78470611572266,"[0.24844095, 0.31246051, 0.34860685, 0.2879371, 0.34904504]",0.4631619047619048,0.02770299932853637,0.0
4,"[0.4045264422893524, 0.05375116318464279, 0.01996448263525963, 0.24768801033496857, 0.2740699350833893]","[0.45302534103393555, 0.39275598526000977, 0.3876260817050934, 0.40726229548454285, 0.6685447096824646]","[0.6790003776550293, 0.09022168815135956, 0.033510517328977585, 0.4157460033893585, 0.4600282311439514]","[7.478494644165039, 0.5806611776351929, 0.5485041737556458, 0.6026250123977661, 0.9259637594223022]","[0.02456711232662201, 0.001331460545770824, 0.0011008040746673942, 0.00036155182169750333, 0.003700374159961939]",,,0.0,5,,14.805851936340332,165.62123107910156,"[0.12354054, 0.10710502, 0.10570608, 0.1110609, 0.18231292]",0.4428190476190476,0.035895022325043935,0.0
5,"[0.3926030993461609, 0.06840258091688156, 0.03157395124435425, 0.23909257352352142, 0.2683278024196625]","[1.216839075088501, 1.064481258392334, 0.7383252382278442, 0.6730567216873169, 0.9543139934539795]","[0.6471733450889587, 0.1127559244632721, 0.052047014236450195, 0.3941240906715393, 0.4423159062862396]","[19.380996704101562, 1.4161314964294434, 0.9705609083175659, 0.9640748500823975, 1.3592431545257568]","[0.0034551904536783695, -2.3688538931310177e-05, -0.0014369625132530928, 0.0007545595872215927, 0.001178515492938459]",,,0.0,5,,14.255492210388184,159.3017120361328,"[0.36073026, 0.31556401, 0.2188755, 0.19952674, 0.28290507]",0.6309333333333333,0.09061535501007684,0.0
6,"[0.3825722634792328, 0.07342761009931564, 0.04151196405291557, 0.23738473653793335, 0.2651034891605377]","[0.3539589047431946, 0.3555832505226135, 0.4947536587715149, 0.40654221177101135, 0.3995043635368347]","[0.5951442718505859, 0.11422683298587799, 0.0645776242017746, 0.36928489804267883, 0.41240525245666504]","[5.58803653717041, 0.5604152679443359, 0.7465577721595764, 0.8016424179077148, 0.6851835250854492]","[0.027018612250685692, 0.0025021748151630163, 0.002152157947421074, 0.001695337938144803, 0.003007174702361226]",,,0.0,5,,17.22611427307129,158.6357879638672,"[0.12688281, 0.12746508, 0.17735317, 0.14573222, 0.14320938]",0.6496761904761905,0.16115104465411623,0.0
7,"[0.3704756796360016, 0.0866776779294014, 0.05140720680356026, 0.22997534275054932, 0.26146399974823]","[0.5763717293739319, 0.8347177505493164, 0.5837079882621765, 0.36212432384490967, 0.619941234588623]","[0.5541706681251526, 0.12965555489063263, 0.07689672708511353, 0.344005286693573, 0.39110714197158813]","[12.666723251342773, 1.4113067388534546, 0.7913955450057983, 0.8609179854393005, 0.9741126298904419]","[0.006720376200973988, -8.953084761742502e-05, 8.877103391569108e-05, 7.254890078911558e-05, 6.260460941120982e-05]",,,0.0,5,,16.906518936157227,219.8831787109375,"[0.18540873, 0.26851413, 0.18776868, 0.11648908, 0.19942428]",0.48632380952380944,0.0025299557877648815,0.0
8,"[0.3634195029735565, 0.09250402450561523, 0.05758092552423477, 0.22908854484558105, 0.257407009601593]","[0.8040811419487, 0.6705561876296997, 0.5730754137039185, 0.7245314121246338, 0.6270284652709961]","[0.516464352607727, 0.13145972788333893, 0.08182965964078903, 0.32556334137916565, 0.3658074140548706]","[16.547815322875977, 1.471988558769226, 1.4269204139709473, 1.631354808807373, 1.5043162107467651]","[0.0015032041119411588, -8.986244210973382e-05, 6.989904068177566e-05, -0.0002966621541418135, 0.00064542779000476]",,,0.0,5,,24.001489639282227,205.8164825439453,"[0.1771076, 0.14769727, 0.12622608, 0.15958591, 0.13810982]",0.6443809523809525,0.005220129501716575,0.0
9,"[0.3532000184059143, 0.10510851442813873, 0.06561805307865143, 0.22381368279457092, 0.2522597312927246]","[1.374579668045044, 1.8005367517471313, 1.139021635055542, 0.977846086025238, 1.1730947494506836]","[0.4845859408378601, 0.14420755207538605, 0.09002713859081268, 0.3070695400238037, 0.3460971415042877]","[30.481521606445312, 3.126633882522583, 2.388185977935791, 2.2247519493103027, 2.308617115020752]","[-0.001266699517145753, -0.0001616474037291482, -7.461466157110408e-05, -1.948835233633872e-05, -5.963564763078466e-05]",,,0.0,5,,20.966337203979492,221.74234008789062,"[0.19768041, 0.25893795, 0.16380446, 0.14062555, 0.16870455]",0.5381333333333334,0.00014309661963730658,0.0
10,"[0.3434363007545471, 0.11024080216884613, 0.07323787361383438, 0.2222888320684433, 0.25079622864723206]","[0.7937259078025818, 0.8428351879119873, 0.8594385981559753, 0.8548245429992676, 0.9827278852462769]","[0.44990456104278564, 0.1444164216518402, 0.09594225883483887, 0.29120030999183655, 0.3285452425479889]","[23.491683959960938, 1.8792489767074585, 2.1520326137542725, 2.2750701904296875, 2.2793359756469727]","[-9.616865526140828e-08, -6.764234061762409e-09, -1.479724875963484e-08, -1.5031245581553776e-08, -1.5253183605068443e-08]",,,0.0,5,,25.039981842041016,295.96722412109375,"[0.13777214, 0.14629637, 0.14917833, 0.14837743, 0.17057844]",0.6680380952380953,0.022440034025346,0.0
