round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.06110778823494911, 0.0, 0.45067426562309265, 0.48821794986724854]","[-0.2017250657081604, 0.016088273376226425, -0.0026034796610474586, 0.11865215748548508, 0.12853653728961945]","[-0.7952572703361511, 0.06342452019453049, -0.010263652540743351, 0.4677603542804718, 0.506727397441864]","[-0.20122194290161133, 0.015957077965140343, -0.002536630257964134, 0.1188378632068634, 0.12832072377204895]","[-0.0005031548789702356, 0.00013121282972861081, -6.68642605887726e-05, -0.00018570697284303606, 0.00021583191119134426]",,,0.0,1,"[1, 2, 3, 4]",6.327268600463867,62.77211380004883,"[-0.79525727, 0.06342452, -0.01026365, 0.46776035, 0.5067274]",0.6568380952380953,0.021844453936399444,0.0
2,"[0.0, 0.07365136593580246, 0.04288453608751297, 0.4179493188858032, 0.46551477909088135]","[-0.14873579144477844, 0.06775300949811935, 0.19447173178195953, 0.030226506292819977, 0.08053167909383774]","[-0.7564833760261536, 0.07564560323953629, 0.04404570907354355, 0.4292660057544708, 0.4781194031238556]","[-0.1493053436279297, 0.0682549774646759, 0.191555917263031, 0.028581995517015457, 0.08138658106327057]","[0.000569551601074636, -0.0005019628442823887, 0.0029158343095332384, 0.0016445247456431389, -0.00085492676589638]",,,0.0,1,"[4, 1, 3, 2]",6.187122821807861,61.58907699584961,"[-0.4075188, 0.18563537, 0.53282994, 0.08281711, 0.22064745]",0.6730666666666667,0.11944551815455984,0.0
3,"[0.0, 0.10085290670394897, 0.06116237863898277, 0.39061233401298523, 0.4473724067211151]","[-0.3174556791782379, 0.18473924696445465, 0.12168552726507187, -0.0032838555052876472, 0.06756535917520523]","[-0.7350057363510132, 0.09960499405860901, 0.060405582189559937, 0.3857790529727936, 0.44183680415153503]","[-0.315834105014801, 0.18376365303993225, 0.12210091948509216, -0.003630411811172962, 0.06652861833572388]","[-0.0016215526266023517, 0.0009756014915183187, -0.0004153766785748303, 0.00034659888478927314, 0.0010367317590862513]",,,0.0,1,"[3, 1, 4, 2]",6.0829758644104,61.473670959472656,"[-0.5417071, 0.31523949, 0.20764446, -0.00560358, 0.11529368]",0.6940190476190476,0.04662006027823273,0.0
4,"[0.0, 0.10620987415313721, 0.10343507677316666, 0.37423738837242126, 0.4161176383495331]","[-0.31286752223968506, 0.0636071264743805, 0.2440890222787857, 0.05085286870598793, -0.007589129731059074]","[-0.7180817127227783, 0.10114670544862747, 0.09850418567657471, 0.35639697313308716, 0.3962807357311249]","[-0.31320130825042725, 0.06382013112306595, 0.24190936982631683, 0.0493500716984272, -0.00699860043823719]","[0.00033379162778146565, -0.0002130339853465557, 0.002179650589823723, 0.0015027689514681697, -0.0005905425059609115]",,,0.0,1,"[3, 2, 4, 1]",6.027650833129883,60.70789337158203,"[-0.56576526, 0.11502217, 0.44139156, 0.09195837, -0.01372359]",0.6871619047619049,0.05149686572652312,0.0
5,"[0.0, 0.12821441888809204, 0.1228938102722168, 0.3423386514186859, 0.40655314922332764]","[-0.3394121825695038, 0.1522011160850525, 0.13661454617977142, -0.10835376381874084, 0.03211463242769241]","[-0.6975062489509583, 0.11400610208511353, 0.10927511006593704, 0.3044017553329468, 0.36150020360946655]","[-0.33900022506713867, 0.15196733176708221, 0.13712534308433533, -0.10840300470590591, 0.031496673822402954]","[-0.0004119490913581103, 0.00023377445177175105, -0.0005108230980113149, 4.9248861614614725e-05, 0.0006179970223456621]",,,0.0,1,"[3, 1, 4, 2]",6.0742292404174805,60.610164642333984,"[-0.51232719, 0.22974065, 0.20621343, -0.16355507, 0.04847557]",0.6649142857142857,0.056057824882621454,0.0
6,"[0.0, 0.1506531983613968, 0.15781696140766144, 0.30484652519226074, 0.38668331503868103]","[-0.4379790425300598, 0.18166574835777283, 0.26206278800964355, -0.15340903401374817, -0.020577695220708847]","[-0.6835229396820068, 0.1257367730140686, 0.13171572983264923, 0.2544281780719757, 0.32273003458976746]","[-0.43858641386032104, 0.18167293071746826, 0.26121848821640015, -0.1543971598148346, -0.01979288086295128]","[0.0006073332042433321, -7.198215371317929e-06, 0.0008442538091912866, 0.0009881564183160663, -0.0007848333916626871]",,,0.0,1,"[3, 4, 2, 1]",6.023361682891846,60.66770553588867,"[-0.55767339, 0.23131278, 0.33368134, -0.19533385, -0.02620133]",0.6820571428571428,0.04235740411375777,0.0
7,"[0.0, 0.17630603909492493, 0.18768450617790222, 0.2714029550552368, 0.3646065294742584]","[-0.6495091915130615, 0.21523144841194153, 0.24578654766082764, -0.14360500872135162, -0.04411369562149048]","[-0.6900924444198608, 0.137990340590477, 0.14689597487449646, 0.21242031455039978, 0.2853684425354004]","[-0.6497923135757446, 0.21551305055618286, 0.24498650431632996, -0.14425668120384216, -0.043253734707832336]","[0.0002831201709341258, -0.00028158826171420515, 0.0008000560919754207, 0.0006516728899441659, -0.0008599675493314862]",,,0.0,1,"[3, 2, 4, 1]",6.095621109008789,60.81639099121094,"[-0.74921787, 0.24827246, 0.2835182, -0.16565037, -0.05088576]",0.6534095238095239,0.02969459083973114,0.0
8,"[0.0, 0.19455671310424805, 0.20324371755123138, 0.24670644104480743, 0.3554931879043579]","[-0.5085214972496033, 0.14777062833309174, 0.13232432305812836, -0.11338326334953308, 0.0030556069687008858]","[-0.6780592799186707, 0.14074790477752686, 0.14703233540058136, 0.1784745156764984, 0.25717395544052124]","[-0.5091531872749329, 0.14752382040023804, 0.13132590055465698, -0.11328764259815216, 0.004273911006748676]","[0.0006316964863799512, 0.0002468499878887087, 0.0009984156349673867, -9.562693594489247e-05, -0.0012183462968096137]",,,0.0,1,"[3, 2, 4, 1]",6.075936317443848,60.52363967895508,"[-0.56976068, 0.16556604, 0.1482596, -0.12703754, 0.00342358]",0.6586666666666666,0.008398217918239137,0.0
9,"[0.0, 0.20755405724048615, 0.2022286206483841, 0.21548794209957123, 0.37472936511039734]","[-0.5560433864593506, 0.08351731300354004, 0.0019495878368616104, -0.17290803790092468, 0.1262264847755432]","[-0.6726042628288269, 0.1360381841659546, 0.13254770636558533, 0.14123833179473877, 0.24561072885990143]","[-0.5571690797805786, 0.08342275023460388, -9.93143767118454e-05, -0.17298753559589386, 0.12547779083251953]","[0.001125651877373457, 9.455710824113339e-05, 0.002048872411251068, 7.952206215122715e-05, 0.0007486460381187499]",,,0.0,1,"[3, 2, 4, 1]",6.013626575469971,60.522682189941406,"[-0.62350947, 0.09365067, 0.00218614, -0.19388738, 0.14154184]",0.6851047619047619,0.07945673062577707,0.0
10,"[0.0, 0.23511017858982086, 0.21097254753112793, 0.19204823672771454, 0.36186906695365906]","[-0.5049096345901489, 0.15997038781642914, 0.050537846982479095, -0.1367143839597702, -0.07542842626571655]","[-0.6565263867378235, 0.13865052163600922, 0.12441594153642654, 0.11325578391551971, 0.21340349316596985]","[-0.5048165917396545, 0.15993909537792206, 0.050604790449142456, -0.1367569863796234, -0.07548215985298157]","[-9.305174899054691e-05, 3.1306564778788015e-05, -6.69122819090262e-05, 4.2599061998771504e-05, 5.375199907575734e-05]",,,0.0,1,"[3, 2, 4, 1]",6.117307662963867,60.66291046142578,"[-0.51182568, 0.1621616, 0.0512301, -0.13858704, -0.07646162]",0.6727619047619049,0.02348288952344646,0.0
