round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.30787116289138794, 0.14894145727157593, 0.3382577896118164, 0.20492954552173615]","[-0.14660950005054474, 0.26601260900497437, 0.1286911815404892, 0.2922678291797638, 0.17706705629825592]","[-0.42780596017837524, 0.7762237787246704, 0.37552037835121155, 0.8528364300727844, 0.5166810154914856]","[-0.14247557520866394, 0.2633762061595917, 0.1285085380077362, 0.2884959578514099, 0.17680366337299347]","[-0.004133919719606638, 0.002636358141899109, 0.00018264329992234707, 0.0037718273233622313, 0.00026333212736062706]",,,0.0,0,,6.368542671203613,6.4518585205078125,"[-0.42780596, 0.77622378, 0.37552038, 0.85283643, 0.51668102]",0.6873904761904762,0.0604044384580017,0.0
2,"[0.0, 0.30146288871765137, 0.17329661548137665, 0.3320271968841553, 0.1932133585214615]","[-0.22655633091926575, 0.01314527913928032, 0.21353816986083984, 0.02055608108639717, -0.04747266322374344]","[-0.4550047814846039, 0.7026616930961609, 0.40392667055130005, 0.7739022374153137, 0.4503493905067444]","[-0.22754745185375214, 0.01264532096683979, 0.2142600268125534, 0.02038884535431862, -0.04842923581600189]","[0.0009911181405186653, 0.0004999400116503239, -0.0007218215032480657, 0.00016723184671718627, 0.0009565984946675599]",,,0.0,0,,6.238863468170166,6.400065898895264,"[-0.69979429, 0.04060355, 0.65958339, 0.06349427, -0.14663506]",0.7280761904761904,0.06699885944655626,0.0
3,"[0.0, 0.3046497404575348, 0.18575982749462128, 0.32337966561317444, 0.18621066212654114]","[0.10346080362796783, 0.1231732964515686, 0.14266519248485565, 0.05348609387874603, 0.017805468291044235]","[-0.3757091462612152, 0.6726296544075012, 0.4101351499557495, 0.7139830589294434, 0.41113054752349854]","[0.10389629006385803, 0.1226864755153656, 0.14263343811035156, 0.05314992368221283, 0.017129894345998764]","[-0.00043547709356062114, 0.0004867723328061402, 3.174498488078825e-05, 0.00033614723361097276, 0.0006756006623618305]",,,0.0,0,,6.116350173950195,6.329572677612305,"[0.33795148, 0.40234172, 0.4660114, 0.17471066, 0.05816101]",0.6703238095238095,0.011860688155361121,0.0
4,"[0.0, 0.29357168078422546, 0.19883787631988525, 0.323720782995224, 0.1838696300983429]","[-0.14783701300621033, 0.014467797242105007, 0.13818717002868652, 0.09428435564041138, 0.037740252912044525]","[-0.3852303624153137, 0.6099752187728882, 0.41313987970352173, 0.6726181507110596, 0.38203927874565125]","[-0.14690309762954712, 0.015053268522024155, 0.1378515064716339, 0.09331674873828888, 0.037848059087991714]","[-0.0009339082171209157, -0.0005854680202901363, 0.00033562499447725713, 0.0009675920009613037, -0.00010780832235468552]",,,0.0,0,,6.0150275230407715,6.428361415863037,"[-0.47092125, 0.04608584, 0.44018257, 0.30033419, 0.12021811]",0.7531428571428572,0.06023487366838254,0.0
5,"[0.0, 0.28693827986717224, 0.211236834526062, 0.31537064909935, 0.18645423650741577]","[0.10636241734027863, -0.01851237379014492, 0.08372284471988678, -0.026314448565244675, 0.02681022137403488]","[-0.3113979697227478, 0.54283207654953, 0.3996194899082184, 0.5966206789016724, 0.35273557901382446]","[0.10610440373420715, -0.018165461719036102, 0.0837884470820427, -0.02633748948574066, 0.026790983974933624]","[0.00025802431628108025, -0.00034690587199293077, -6.561740156030282e-05, 2.3052265532896854e-05, 1.9237804735894315e-05]",,,0.0,0,,5.948261737823486,6.472239971160889,"[0.3530933, -0.06145587, 0.27793628, -0.08735657, 0.08900239]",0.7353904761904762,0.047711710195602386,0.0
6,"[0.0, 0.27859318256378174, 0.2232028692960739, 0.31569957733154297, 0.18250437080860138]","[0.17306871712207794, -0.01715811714529991, 0.07108096778392792, 0.025060415267944336, -0.004341189283877611]","[-0.2154657244682312, 0.48212528228759766, 0.38626840710639954, 0.5463405251502991, 0.3158367872238159]","[0.17280066013336182, -0.016749989241361618, 0.07044978439807892, 0.024232810363173485, -0.004398120567202568]","[0.0002680543402675539, -0.00040814466774463654, 0.0006311812903732061, 0.0008275959989987314, 5.6936383771244437e-05]",,,0.0,0,,5.959813117980957,6.391904830932617,"[0.6479246, -0.06423556, 0.26610878, 0.09381972, -0.01625229]",0.7405714285714287,0.09345295602285975,0.0
7,"[0.0, 0.27376872301101685, 0.2316049486398697, 0.314310759305954, 0.1803155541419983]","[0.16423460841178894, -0.0015902034938335419, 0.0518932044506073, 0.01587321050465107, 0.003169482573866844]","[-0.1339389979839325, 0.43333199620246887, 0.36659348011016846, 0.49750351905822754, 0.285410612821579]","[0.1643165647983551, -0.0017352874856442213, 0.0518781803548336, 0.015829268842935562, 0.00289253331720829]","[-8.197753049898893e-05, 0.00014507804007735103, 1.5008781701908447e-05, 4.3953197746304795e-05, 0.00027696017059497535]",,,0.0,0,,6.008987903594971,6.494528770446777,"[0.5998016, -0.00580759, 0.1895193, 0.05797059, 0.01157528]",0.7358476190476191,0.05956301965707744,0.0
8,"[0.0, 0.2660239040851593, 0.23442517220973969, 0.32144007086753845, 0.17811086773872375]","[-0.08568724244832993, -0.012738977558910847, 0.022676173597574234, 0.04255985468626022, 0.0019478709436953068]","[-0.1552729457616806, 0.3848358690738678, 0.339124470949173, 0.4650020897388458, 0.257658988237381]","[-0.0853051245212555, -0.013173013925552368, 0.022810664027929306, 0.041732899844646454, 0.0022039662580937147]","[-0.0003821021527983248, 0.00043403488234616816, -0.0001344973425148055, 0.0008269838872365654, -0.0002560900757089257]",,,0.0,0,,6.0017991065979,6.516787052154541,"[-0.34727851, -0.05162931, 0.09190339, 0.1724892, 0.00789445]",0.7437714285714285,0.10883770386029157,0.0
9,"[0.0, 0.2634333670139313, 0.2533870339393616, 0.3158145844936371, 0.16736504435539246]","[0.135671004652977, 0.0029311575926840305, 0.09364955127239227, -0.007154555059969425, -0.03666529059410095]","[-0.0980246439576149, 0.3472536504268646, 0.3340107500553131, 0.41630175709724426, 0.22061792016029358]","[0.13576474785804749, 0.0028432197868824005, 0.09371893107891083, -0.007208510767668486, -0.036817606538534164]","[-9.375534864375368e-05, 8.79144572536461e-05, -6.938434671610594e-05, 5.395484186010435e-05, 0.00015231757424771786]",,,0.0,0,,6.027749061584473,6.56801176071167,"[0.41721007, 0.00901378, 0.28798738, -0.0220014, -0.11275164]",0.7379809523809524,0.07768009256538971,0.0
10,"[0.0, 0.2698161005973816, 0.24776795506477356, 0.3169630765914917, 0.16545289754867554]","[0.07078561186790466, 0.026343543082475662, -0.013793920166790485, 0.009937952272593975, -0.0031227152794599533]","[-0.06284135580062866, 0.3219740092754364, 0.2956637442111969, 0.3782349228858948, 0.19743645191192627]","[0.07037238031625748, 0.02609962970018387, -0.013823101297020912, 0.009832602925598621, -0.0031768130138516426]","[0.00041324729681946337, 0.0002439235831843689, 2.9178336262702942e-05, 0.00010534538159845397, 5.409906225395389e-05]",,,0.0,0,,5.990413188934326,6.589629173278809,"[0.25380817, 0.09445713, -0.04945934, 0.03563342, -0.01119678]",0.7362285714285716,0.09574966030904597,0.0
