round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.5838427543640137, 0.06520476192235947, 0.12359824776649475, 0.16065528988838196, 0.06669899076223373]",,,,,,,,,,,,,0.6640761904761904,0.24960741839468797,0.0
2,"[0.2839488983154297, 0.17587216198444366, 0.17010366916656494, 0.17859454452991486, 0.19148068130016327]",,,,,,,,,,,,,0.3501714285714286,0.012344527008307238,0.0
3,"[0.24220332503318787, 0.1793181300163269, 0.17411118745803833, 0.20345266163349152, 0.2009146809577942]",,,,,,,,,,,,,0.4039619047619048,0.022906088878184225,0.0
4,"[0.23123666644096375, 0.1933102160692215, 0.19773346185684204, 0.18778318166732788, 0.18993645906448364]",,,,,,,,,,,,,0.4342095238095239,0.05878981349806067,0.0
5,"[0.2696181535720825, 0.16773848235607147, 0.15856099128723145, 0.20289453864097595, 0.201187863945961]",,,,,,,,,,,,,0.5394285714285714,0.005242047560230015,0.0
6,"[0.2342270463705063, 0.19964838027954102, 0.19871804118156433, 0.1874518096446991, 0.1799546331167221]",,,,,,,,,,,,,0.6345142857142857,0.0011325481809331128,0.0
7,"[0.27480119466781616, 0.16704724729061127, 0.15857990086078644, 0.20140622556209564, 0.1981654018163681]",,,,,,,,,,,,,0.6296380952380953,0.035039343235815285,0.0
8,"[0.24199561774730682, 0.197262242436409, 0.1928325742483139, 0.18517738580703735, 0.1827322244644165]",,,,,,,,,,,,,0.6433523809523809,0.040035371314013246,0.0
9,"[0.3245556950569153, 0.14712992310523987, 0.149647518992424, 0.1969614326953888, 0.18170540034770966]",,,,,,,,,,,,,0.6585142857142856,0.03979722951476815,0.0
10,"[0.2464410960674286, 0.1948208212852478, 0.1895151436328888, 0.19246862828731537, 0.17675432562828064]",,,,,,,,,,,,,0.641447619047619,0.06565095359615325,0.0
11,"[0.31291595101356506, 0.16117389500141144, 0.16409017145633698, 0.18818232417106628, 0.17363764345645905]",,,,,,,,,,,,,0.659352380952381,0.02727535564560915,0.0
12,"[0.24607180058956146, 0.1955476701259613, 0.18994517624378204, 0.18891435861587524, 0.17952102422714233]",,,,,,,,,,,,,0.5757714285714286,0.0021926002593224414,0.0
13,"[0.276187539100647, 0.1614929884672165, 0.16376477479934692, 0.20411188900470734, 0.19444285333156586]",,,,,,,,,,,,,0.6672,0.040694375360152496,0.0
14,"[0.2449684739112854, 0.19347849488258362, 0.1892974078655243, 0.1865311563014984, 0.18572451174259186]",,,,,,,,,,,,,0.6134857142857143,0.01929257908712767,0.0
15,"[0.27686676383018494, 0.17324575781822205, 0.15780548751354218, 0.20123007893562317, 0.19085188210010529]",,,,,,,,,,,,,0.6406095238095239,0.027947418955519734,0.0
16,"[0.2502481937408447, 0.19136592745780945, 0.1940312385559082, 0.18273571133613586, 0.18161891400814056]",,,,,,,,,,,,,0.6251428571428572,0.03745211289030559,0.0
17,"[0.29335731267929077, 0.15993939340114594, 0.16043369472026825, 0.19549810886383057, 0.19077147543430328]",,,,,,,,,,,,,0.6560761904761905,0.04353781014717728,0.0
18,"[0.24782457947731018, 0.19134946167469025, 0.19097495079040527, 0.18678340315818787, 0.18306753039360046]",,,,,,,,,,,,,0.6200761904761904,0.024927221020025536,0.0
19,"[0.277983158826828, 0.17875367403030396, 0.1504160761833191, 0.20337580144405365, 0.18947133421897888]",,,,,,,,,,,,,0.6772571428571428,0.0385735176908434,0.0
20,"[0.24917414784431458, 0.18792834877967834, 0.1962469220161438, 0.184090718626976, 0.1825598180294037]",,,,,,,,,,,,,0.6387809523809523,0.043832585066742924,0.0
