round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.26773443818092346, 0.2224012315273285, 0.09721876680850983, 0.2372107356786728, 0.17543482780456543]","[0.3440045118331909, 0.2857571244239807, 0.12491367757320404, 0.30478546023368835, 0.2254113107919693]","[1.0038038492202759, 0.8338382244110107, 0.3644976317882538, 0.8893628120422363, 0.657749354839325]","[0.3422982394695282, 0.28339481353759766, 0.12508274614810944, 0.30079925060272217, 0.22377777099609375]","[0.001706257346086204, 0.002362403552979231, -0.00016912569117266685, 0.003986272495239973, 0.00163362012244761]",,,0.0,1,,6.400031566619873,63.65693283081055,"[1.00380385, 0.83383822, 0.36449763, 0.88936281, 0.65774935]",0.5517714285714286,0.2576947415118197,0.0
2,"[0.2656220495700836, 0.21830317378044128, 0.10493196547031403, 0.23443150520324707, 0.17671126127243042]","[3.1212573051452637, 2.1673145294189453, 2.6730093955993652, 2.6006181240081787, 2.5282678604125977]","[0.965941846370697, 0.793865442276001, 0.381587952375412, 0.8525165915489197, 0.6426153182983398]","[3.120579719543457, 2.163614273071289, 2.6602494716644287, 2.592893123626709, 2.5215044021606445]","[0.0006775569054298103, 0.003700594650581479, 0.012759613804519176, 0.007725347764790058, 0.00676294881850481]",,,0.0,1,,6.154407024383545,71.14990997314453,"[0.62518436, 0.4341107, 0.53540081, 0.52090091, 0.50640923]",0.4191238095238095,0.10715237066660427,0.0
3,"[0.2624693512916565, 0.21830900013446808, 0.10722009092569351, 0.2335217446088791, 0.1784798502922058]","[2.7429914474487305, 2.7581281661987305, 1.7690882682800293, 2.7841978073120117, 2.5748202800750732]","[0.9188473224639893, 0.764251708984375, 0.3753539025783539, 0.8175081610679626, 0.6248186230659485]","[2.74273681640625, 2.758312225341797, 1.7693867683410645, 2.784486770629883, 2.5747461318969727]","[0.000254626153036952, -0.00018413446377962828, -0.0002986165345646441, -0.0002886522561311722, 7.375625864369795e-05]",,,0.0,1,,7.089513778686523,85.92091369628906,"[0.49499676, 0.49772829, 0.31924742, 0.50243276, 0.46464878]",0.6533333333333332,0.07209116121443104,0.0
4,"[0.2532358467578888, 0.2203405201435089, 0.1105441004037857, 0.2368987500667572, 0.1789807826280594]","[0.32040679454803467, 1.9101425409317017, 1.3318586349487305, 2.247011184692383, 1.3653326034545898]","[0.8331913352012634, 0.7249597907066345, 0.3637098968029022, 0.7794393301010132, 0.588878870010376]","[0.31994372606277466, 1.9096457958221436, 1.3316876888275146, 2.247220039367676, 1.3651474714279175]","[0.0004630971234291792, 0.0004963132087141275, 0.00017106105224229395, -0.0002093455841531977, 0.00018538421136327088]",,,0.0,1,,7.449034690856934,103.87657165527344,"[0.06228724, 0.37133265, 0.25891396, 0.43682006, 0.26542133]",0.5324190476190476,0.15307515201126087,0.0
5,"[0.2453233003616333, 0.22321979701519012, 0.11525561660528183, 0.23764334619045258, 0.17855799198150635]","[0.48262909054756165, 1.819164514541626, 1.3808448314666748, 1.6189582347869873, 1.081941843032837]","[0.7603099346160889, 0.691806435585022, 0.35720208287239075, 0.7365081310272217, 0.553389847278595]","[0.47973448038101196, 1.8114392757415771, 1.3721457719802856, 1.6144367456436157, 1.0815532207489014]","[0.0028946262318640947, 0.0077252076007425785, 0.008699041791260242, 0.00452172476798296, 0.0003884989710059017]",,,0.0,1,,8.140987396240234,110.858642578125,"[0.10437698, 0.39342612, 0.29863182, 0.35012802, 0.23398884]",0.6368761904761906,0.2071604571009018,0.0
6,"[0.2377472221851349, 0.22726935148239136, 0.11398269236087799, 0.2410208284854889, 0.17997990548610687]","[-0.05731409043073654, 1.2165923118591309, 0.23815923929214478, 1.1869455575942993, 0.762464165687561]","[0.6828590631484985, 0.6527644395828247, 0.32738178968429565, 0.6922615170478821, 0.5169394016265869]","[-0.05757790803909302, 1.2167091369628906, 0.23811563849449158, 1.1863007545471191, 0.7616091966629028]","[0.00026379385963082314, -0.00011675534915411845, 4.356009230832569e-05, 0.000644719519186765, 0.0008549184422008693]",,,0.0,2,,9.754186630249023,106.34983825683594,"[-0.01419844, 0.30138674, 0.05899926, 0.29404235, 0.18888547]",0.6733714285714285,0.0823938004683128,0.0
7,"[0.2291007936000824, 0.23014801740646362, 0.11948481947183609, 0.24473252892494202, 0.17653390765190125]","[0.4100165069103241, 1.629204511642456, 1.2676770687103271, 1.8009326457977295, 0.6545146107673645]","[0.6246421337127686, 0.6274973750114441, 0.3257747292518616, 0.6672619581222534, 0.48131877183914185]","[0.4093847870826721, 1.630997896194458, 1.264331340789795, 1.7985668182373047, 0.6557932496070862]","[0.0006317081279121339, -0.0017933094641193748, 0.0033457919489592314, 0.0023655109107494354, -0.001278640702366829]",,,0.0,3,,10.318029403686523,95.65818786621094,"[0.10069026, 0.4000937, 0.31131122, 0.44226605, 0.16073315]",0.5890285714285713,0.2088137080616198,0.0
8,"[0.227877676486969, 0.2312689870595932, 0.12008915841579437, 0.24323870241641998, 0.17752541601657867]","[1.2379648685455322, 1.5250189304351807, 0.7944159507751465, 1.3000078201293945, 1.1855268478393555]","[0.5888916850090027, 0.5976556539535522, 0.3103397786617279, 0.6285883188247681, 0.4587691128253937]","[1.2372469902038574, 1.525629997253418, 0.7944275140762329, 1.2998486757278442, 1.1836543083190918]","[0.0007178336963988841, -0.0006112059927545488, -1.1451821592345368e-05, 0.00015906438056845218, 0.0018724413821473718]",,,0.0,5,,11.694260597229004,86.6628189086914,"[0.26713768, 0.32908043, 0.17142525, 0.28052577, 0.25582218]",0.6824380952380952,0.1415783007427105,0.0
9,"[0.2185690551996231, 0.23265887796878815, 0.12518389523029327, 0.24354997277259827, 0.18003810942173004]","[0.13968497514724731, 0.9292893409729004, 0.800331711769104, 0.8937752842903137, 0.8184020519256592]","[0.534704864025116, 0.56917405128479, 0.3062484860420227, 0.5958179235458374, 0.440443217754364]","[0.13957461714744568, 0.9300509095191956, 0.7997956275939941, 0.8931320309638977, 0.8183636665344238]","[0.00011035266652470455, -0.000761690316721797, 0.0005362937808968127, 0.0006432569934986532, 3.847917832899839e-05]",,,0.0,2,,9.73084545135498,87.84381866455078,"[0.04702415, 0.31283996, 0.26942709, 0.30088434, 0.27551037]",0.6309333333333333,0.0832175271732084,0.0
10,"[0.21087002754211426, 0.23370009660720825, 0.13012316823005676, 0.2433130443096161, 0.18199364840984344]","[0.5391823053359985, 1.4513200521469116, 1.1968553066253662, 1.3932158946990967, 1.2322919368743896]","[0.4945466220378876, 0.5480892658233643, 0.3051736354827881, 0.5706341862678528, 0.42682379484176636]","[0.5391782522201538, 1.4513179063796997, 1.196853756904602, 1.3932151794433594, 1.2322893142700195]","[4.060685114382068e-06, 2.295121475981432e-06, 1.6625326679786667e-06, 8.354798524123908e-07, 2.644840606080834e-06]",,,0.0,2,,8.37775993347168,104.84200286865234,"[0.1331225, 0.35832661, 0.29550001, 0.34398088, 0.30424923]",0.6758095238095237,0.09093374212771477,0.0
11,"[0.20134256780147552, 0.23781320452690125, 0.13383999466896057, 0.24452538788318634, 0.18247875571250916]","[-0.021265532821416855, 0.9750860333442688, 0.6400310397148132, 0.8062411546707153, 0.5743491649627686]","[0.4444023668766022, 0.5249001979827881, 0.29541102051734924, 0.5397152900695801, 0.40276625752449036]","[-0.02067212387919426, 0.9754970669746399, 0.6384063959121704, 0.8032124042510986, 0.5751730799674988]","[-0.0005934056825935841, -0.0004110320005565882, 0.0016245887381955981, 0.0030287555418908596, -0.000823897949885577]",,,0.0,5,,10.640841484069824,157.71778869628906,"[-0.00689593, 0.31619847, 0.20754766, 0.26144585, 0.18624851]",0.6420571428571429,0.021405739670203094,0.0
12,"[0.19506286084651947, 0.2426183968782425, 0.13614648580551147, 0.2441074103116989, 0.182064950466156]","[0.14647704362869263, 1.0277485847473145, 0.5505890846252441, 0.6820049285888672, 0.5018260478973389]","[0.4043034613132477, 0.5028709769248962, 0.2821884751319885, 0.5059572458267212, 0.3773629069328308]","[0.1453983038663864, 1.0266482830047607, 0.5500096678733826, 0.6803847551345825, 0.5014415383338928]","[0.0010787274222820997, 0.0011003261897712946, 0.0005794442258775234, 0.001620252849534154, 0.0003844683524221182]",,,0.0,5,,14.116082191467285,105.39692687988281,"[0.04341339, 0.30460778, 0.16318555, 0.20213506, 0.14873299]",0.6602666666666667,0.2947397265367015,0.0
13,"[0.18938253819942474, 0.2481633722782135, 0.1350969821214676, 0.24623657763004303, 0.18112051486968994]","[0.07073619961738586, 0.7427314519882202, 0.2007329910993576, 0.5681653022766113, 0.29226863384246826]","[0.3665096163749695, 0.48026740550994873, 0.26145145297050476, 0.4765385091304779, 0.35052022337913513]","[0.06939053535461426, 0.74190753698349, 0.2008378505706787, 0.5678738951683044, 0.2911722958087921]","[0.001345665194094181, 0.000823855516500771, -0.00010488253610674292, 0.0002914832439273596, 0.0010963559616357088]",,,0.0,5,,12.601405143737793,96.15931701660156,"[0.02636521, 0.2768352, 0.07481837, 0.21176989, 0.10893607]",0.6844190476190477,0.09948122987964991,0.0
14,"[0.1793326437473297, 0.25181421637535095, 0.13962939381599426, 0.24952630698680878, 0.1796974092721939]","[-0.10718164592981339, 0.5913116335868835, 0.43262016773223877, 0.572242796421051, 0.2537306547164917]","[0.32538852095603943, 0.45690208673477173, 0.25334930419921875, 0.4527507722377777, 0.32605037093162537]","[-0.10855686664581299, 0.5897104144096375, 0.43014657497406006, 0.568449854850769, 0.2520967721939087]","[0.0013752237427979708, 0.001601171912625432, 0.002473621629178524, 0.0037929199170321226, 0.0016338557470589876]",,,0.0,5,,11.639544486999512,119.72576904296875,"[-0.04470149, 0.24661417, 0.18042985, 0.23866126, 0.10582165]",0.6327619047619047,0.22426020284793735,0.0
15,"[0.17044299840927124, 0.25604352355003357, 0.14183077216148376, 0.24987031519412994, 0.1818123757839203]","[-0.050449106842279434, 0.9700928926467896, 0.5289574861526489, 0.7216698527336121, 0.6360175609588623]","[0.291464626789093, 0.4378451108932495, 0.2425365298986435, 0.42728865146636963, 0.3109067380428314]","[-0.05109105631709099, 0.970443606376648, 0.5289394855499268, 0.7217935919761658, 0.6352948546409607]","[0.0006419275305233896, -0.00035072307218797505, 1.8003653167397715e-05, -0.00012377351231407374, 0.0007226305897347629]",,,0.0,5,,11.586167335510254,132.22145080566406,"[-0.01385046, 0.26633245, 0.1452217, 0.19812958, 0.17461431]",0.6612571428571429,0.031988132697057026,0.0
16,"[0.16024792194366455, 0.26048359274864197, 0.14490513503551483, 0.2517215311527252, 0.18264178931713104]","[-0.17974145710468292, 0.8795297145843506, 0.5229780077934265, 0.7139104604721069, 0.4893428087234497]","[0.2573573589324951, 0.41833534836769104, 0.23271691799163818, 0.4042634963989258, 0.29332178831100464]","[-0.1810644119977951, 0.8785054087638855, 0.5213912725448608, 0.7129771709442139, 0.4891509711742401]","[0.0013229487231001258, 0.0010243708966299891, 0.0015867289621382952, 0.0009333821944892406, 0.00019183177209924906]",,,0.0,5,,12.480951309204102,93.11508178710938,"[-0.04960811, 0.2427476, 0.14434038, 0.19703718, 0.13505717]",0.6438857142857143,0.18463314495592398,0.0
17,"[0.15560995042324066, 0.26575136184692383, 0.14176344871520996, 0.2535009980201721, 0.18337425589561462]","[0.16054031252861023, 0.9964548349380493, 0.20559874176979065, 0.7727814316749573, 0.5286235213279724]","[0.23585863411426544, 0.40280041098594666, 0.21487142145633698, 0.3842324912548065, 0.27794110774993896]","[0.15994058549404144, 0.9965007305145264, 0.20602208375930786, 0.7724998593330383, 0.5280513763427734]","[0.0005997458356432617, -4.597519364324398e-05, -0.0004233234212733805, 0.000281607877695933, 0.0005721146007999778]",,,0.0,5,,12.943309783935547,113.17716979980469,"[0.04237007, 0.262986, 0.05426196, 0.20395376, 0.13951519]",0.6693333333333333,0.12547975163278957,0.0
18,"[0.14604221284389496, 0.2755274474620819, 0.14455878734588623, 0.2559162676334381, 0.1779552847146988]","[-0.2619934678077698, 0.2828870117664337, 0.08324003219604492, 0.0766073539853096, -0.1449825018644333]","[0.19947615265846252, 0.376337468624115, 0.19744998216629028, 0.3495509624481201, 0.24306558072566986]","[-0.2620866596698761, 0.28247055411338806, 0.08290812373161316, 0.07625068724155426, -0.14450213313102722]","[9.318971569882706e-05, 0.00041643614531494677, 0.0003319077368360013, 0.00035667154588736594, -0.0004803712072316557]",,,0.0,5,,13.90827465057373,103.12053680419922,"[-0.12796603, 0.13817111, 0.04065711, 0.03741749, -0.07081411]",0.6814476190476191,0.19627236055321262,0.0
19,"[0.14155390858650208, 0.2822718620300293, 0.1400270313024521, 0.2598251402378082, 0.17632201313972473]","[0.11071284860372543, 0.9187746047973633, 0.1054319366812706, 0.7434556484222412, 0.3139103651046753]","[0.18258868157863617, 0.36409905552864075, 0.18061916530132294, 0.3351452946662903, 0.2274356335401535]","[0.11074982583522797, 0.9186317324638367, 0.1054796427488327, 0.7433753609657288, 0.31355172395706177]","[-3.696573185152374e-05, 0.00014289598038885742, -4.7715118853375316e-05, 8.030427125049755e-05, 0.00035861271317116916]",,,0.0,5,,12.677885055541992,119.72643280029297,"[0.03060152, 0.25395334, 0.02914185, 0.2054944, 0.08676621]",0.6778666666666667,0.19730816042160015,0.0
