round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.06110778823494911, 0.0, 0.45067429542541504, 0.48821792006492615]","[0.2017250657081604, 0.016088273376226425, -0.0026034796610474586, 0.11865215748548508, 0.12853653728961945]","[0.7952572703361511, 0.06342452019453049, -0.010263652540743351, 0.4677603542804718, 0.506727397441864]","[0.20122194290161133, 0.015957077965140343, -0.002536630257964134, 0.1188378632068634, 0.12832072377204895]","[0.0005031548789702356, 0.00013121282972861081, -6.68642605887726e-05, -0.00018570697284303606, 0.00021583191119134426]",,,0.0,1,"[1, 2, 4, 3]",6.327268600463867,62.77211380004883,"[0.79525727, 0.06342452, -0.01026365, 0.46776035, 0.5067274]",0.6568380952380953,0.02184445297231108,0.0
2,"[0.0, 0.07359577715396881, 0.04283219948410988, 0.4180884063243866, 0.4654836654663086]","[0.1488073766231537, 0.06751041114330292, 0.19425562024116516, 0.030553601682186127, 0.08019877970218658]","[0.7565029859542847, 0.07557913661003113, 0.043986499309539795, 0.4293556213378906, 0.47802817821502686]","[0.1493772715330124, 0.06801164150238037, 0.19133849442005157, 0.02891000732779503, 0.08105438947677612]","[-0.0005698904278688133, -0.0005012190667912364, 0.0029171681962907314, 0.0016435986617580056, -0.0008556353277526796]",,,0.0,1,"[1, 2, 4, 3]",6.187115669250488,61.58929443359375,"[0.4077149, 0.18497068, 0.53223783, 0.08371332, 0.21973532]",0.6729904761904763,0.11951803685247586,0.0
3,"[0.0, 0.10081904381513596, 0.06067788228392601, 0.3909449279308319, 0.4475581645965576]","[0.3152531683444977, 0.18376530706882477, 0.11850029975175858, -0.004925953224301338, 0.06545186042785645]","[0.734743595123291, 0.0994349867105484, 0.059844888746738434, 0.3855779767036438, 0.4414139986038208]","[0.31362664699554443, 0.18278837203979492, 0.1189158633351326, -0.005273027345538139, 0.0644153580069542]","[0.0016265392769128084, 0.0009768892778083682, -0.00041556984069757164, 0.0003470629744697362, 0.0010364701738581061]",,,0.0,1,"[1, 3, 2, 4]",6.082936763763428,61.471893310546875,"[0.53890967, 0.31413767, 0.20257038, -0.00842067, 0.11188671]",0.6942476190476191,0.04680367472782054,0.0
4,"[0.0, 0.10660278052091599, 0.10262276977300644, 0.3741755783557892, 0.4165988564491272]","[0.31605464220046997, 0.06603752076625824, 0.24301624298095703, 0.048927970230579376, -0.006143283098936081]","[0.7181413769721985, 0.1013745442032814, 0.09758973121643066, 0.35582447052001953, 0.396167129278183]","[0.31638649106025696, 0.06625257432460785, 0.24084588885307312, 0.047426462173461914, -0.005549963563680649]","[-0.00033179722959175706, -0.0002150627988157794, 0.0021704400423914194, 0.0015015129465609789, -0.0005933217471465468]",,,0.0,1,"[2, 1, 3, 4]",6.027280330657959,60.70415115356445,"[0.56872147, 0.11883058, 0.43729326, 0.08804297, -0.01105447]",0.6871619047619048,0.051192178986811165,0.0
5,"[0.0, 0.12886691093444824, 0.12304416298866272, 0.34174391627311707, 0.4063449501991272]","[0.34970712661743164, 0.1564188003540039, 0.14456556737422943, -0.10834965109825134, 0.03307022899389267]","[0.6986598372459412, 0.11464469134807587, 0.10946455597877502, 0.30402782559394836, 0.36149924993515015]","[0.3492962718009949, 0.15618538856506348, 0.14507444202899933, -0.10839848220348358, 0.03245347738265991]","[0.00041088109719567, 0.00023345835506916046, -0.0005089078331366181, 4.884422742179595e-05, 0.0006167899700812995]",,,0.0,1,"[1, 3, 2, 4]",6.075762748718262,60.615478515625,"[0.52332622, 0.23407602, 0.21633802, -0.16214199, 0.0494886]",0.663847619047619,0.055326177920206554,0.0
6,"[0.0, 0.15115459263324738, 0.15747229754924774, 0.3045510947704315, 0.38682204484939575]","[0.43647047877311707, 0.1799716055393219, 0.25769394636154175, -0.15156269073486328, -0.0189162977039814]","[0.6845939755439758, 0.1261885166168213, 0.13146273791790009, 0.25424864888191223, 0.3229309916496277]","[0.43712174892425537, 0.17998623847961426, 0.2568497657775879, -0.15256944298744202, -0.018132533878087997]","[-0.0006512969848699868, -1.4681113498227205e-05, 0.000844255555421114, 0.0010067278053611517, -0.000783783383667469]",,,0.0,1,"[1, 2, 4, 3]",6.02332878112793,60.657958984375,"[0.55800158, 0.230083, 0.32944641, -0.1937639, -0.02418336]",0.6820571428571428,0.04286735106568362,0.0
7,"[0.0, 0.1770240068435669, 0.1870490312576294, 0.2714537978172302, 0.3644731044769287]","[0.6458855867385864, 0.21337689459323883, 0.23994460701942444, -0.14282932877540588, -0.049085184931755066]","[0.6912627816200256, 0.13838925957679749, 0.14622636139392853, 0.21221014857292175, 0.2849283814430237]","[0.6461565494537354, 0.21365024149417877, 0.23914122581481934, -0.14348000288009644, -0.048221416771411896]","[-0.00027099341969005764, -0.0002733157016336918, 0.0008033608901314437, 0.000650688714813441, -0.0008637419086880982]",,,0.0,1,"[1, 2, 3, 4]",6.09868049621582,60.80662536621094,"[0.7512818, 0.24819593, 0.27909899, -0.16613635, -0.05709495]",0.6531809523809523,0.029012500687758402,0.0
8,"[0.0, 0.19494636356830597, 0.20208467543125153, 0.24648188054561615, 0.35648709535598755]","[0.5047889947891235, 0.1485082358121872, 0.13162539899349213, -0.11231662333011627, 0.01478188019245863]","[0.6785106062889099, 0.14113552868366241, 0.1463034600019455, 0.1784457564353943, 0.25808635354042053]","[0.5053942799568176, 0.14823949337005615, 0.1306145191192627, -0.11223338544368744, 0.016007952392101288]","[-0.0006053214892745018, 0.00026874482864513993, 0.0010109158465638757, -8.324637747136876e-05, -0.001226107939146459]",,,0.0,1,"[1, 2, 3, 4]",6.071746826171875,60.530426025390625,"[0.56374139, 0.16585195, 0.14699744, -0.12543365, 0.0165082]",0.6601142857142858,0.006002602451211647,0.0
9,"[0.0, 0.20870347321033478, 0.20077119767665863, 0.21542911231517792, 0.37509626150131226]","[0.5517182946205139, 0.08024220168590546, -0.0066132377833127975, -0.1778639405965805, 0.10898368805646896]","[0.6730622053146362, 0.13609784841537476, 0.13092511892318726, 0.14048370718955994, 0.24460440874099731]","[0.5528403520584106, 0.08017037808895111, -0.008581940084695816, -0.1779431700706482, 0.10819500684738159]","[-0.0011220491724088788, 7.181998807936907e-05, 0.001968631288036704, 7.919355994090438e-05, 0.0007886448875069618]",,,0.0,1,"[1, 2, 3, 4]",6.019052028656006,60.546119689941406,"[0.62402648, 0.09075874, -0.00747997, -0.20117478, 0.12326708]",0.6843428571428571,0.08054746272176783,0.0
10,"[0.0, 0.2369513064622879, 0.21060308814048767, 0.19202488660812378, 0.36042070388793945]","[0.5334550142288208, 0.1665491759777069, 0.05783245339989662, -0.13840486109256744, -0.08704197406768799]","[0.6587768793106079, 0.13904163241386414, 0.12358065694570541, 0.11267907172441483, 0.21149273216724396]","[0.5333371162414551, 0.1665094494819641, 0.0579138919711113, -0.1384582221508026, -0.08711030334234238]","[0.00011787004768848419, 3.974763967562467e-05, -8.141048601828516e-05, 5.332406362867914e-05, 6.82838071952574e-05]",,,0.0,1,"[2, 1, 3, 4]",6.111863136291504,60.66122817993164,"[0.53020895, 0.16553573, 0.05748054, -0.13756268, -0.08651233]",0.6715428571428571,0.021253824192912885,0.0
