round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.34531131386756897, 0.17147015035152435, 0.176047220826149, 0.15347802639007568, 0.153693288564682]","[0.27829504013061523, 0.1381920874118805, 0.14188086986541748, 0.12369178980588913, 0.1238652765750885]","[0.9825112819671631, 0.487882524728775, 0.5009056329727173, 0.43668970465660095, 0.43730220198631287]","[0.27746737003326416, 0.13781079649925232, 0.1414235234260559, 0.12397844344377518, 0.12349142134189606]","[0.0008276161970570683, 0.0003812806389760226, 0.00045735781895928085, -0.00028668507002294064, 0.0003738829691428691]",,,0.0,1,,6.34710693359375,62.683685302734375,"[0.98251128, 0.48788252, 0.50090563, 0.4366897, 0.4373022]",0.382552380952381,0.3460628146169208,0.0
2,"[0.3383934497833252, 0.17041349411010742, 0.17660267651081085, 0.15984448790550232, 0.15474584698677063]","[2.933131694793701, 1.92837655544281, 2.3052799701690674, 3.176729202270508, 2.1251749992370605]","[0.9246586561203003, 0.4656541347503662, 0.48256608843803406, 0.4367743730545044, 0.4228423833847046]","[2.928504228591919, 1.9148900508880615, 2.2868616580963135, 3.161306858062744, 2.1025900840759277]","[0.004627377726137638, 0.013486563228070736, 0.018418772146105766, 0.015423196367919445, 0.022585390135645866]",,,0.0,1,,6.593845367431641,88.38966369628906,"[0.40398547, 0.26559874, 0.31751034, 0.4375366, 0.29270416]",0.573104761904762,0.26450624783115273,0.0
3,"[0.3304617404937744, 0.16881272196769714, 0.17622634768486023, 0.1690748780965805, 0.1554243415594101]","[1.214084267616272, 0.8619589805603027, 1.0275158882141113, 1.9318621158599854, 1.0058879852294922]","[0.862463653087616, 0.44058001041412354, 0.45992863178253174, 0.44126421213150024, 0.40563803911209106]","[1.2004799842834473, 0.8486601710319519, 1.0185426473617554, 1.9175218343734741, 1.0016703605651855]","[0.013604325242340565, 0.013298958539962769, 0.008973411284387112, 0.014340439811348915, 0.004217596724629402]",,,0.0,1,,8.809210777282715,127.977783203125,"[0.30270872, 0.214913, 0.25619143, 0.48167288, 0.25079894]",0.42041904761904764,0.25656205722842024,0.0
4,"[0.3192356526851654, 0.17173148691654205, 0.1780405193567276, 0.17175374925136566, 0.15923850238323212]","[2.709287405014038, 2.983316421508789, 2.886493682861328, 2.9427738189697266, 2.9549760818481445]","[0.8135769367218018, 0.4376603364944458, 0.4537389874458313, 0.437717080116272, 0.4058217704296112]","[2.7047572135925293, 2.9768271446228027, 2.8797788619995117, 2.936725378036499, 2.948202610015869]","[0.004530309699475765, 0.006489046849310398, 0.006714753340929747, 0.00604839064180851, 0.006773645523935556]",,,0.0,5,,11.367667198181152,127.69593811035156,"[0.37359649, 0.41138363, 0.39803228, 0.40579304, 0.40747565]",0.48403809523809527,0.10014744797546898,0.0
5,"[0.30844759941101074, 0.17549948394298553, 0.1797158420085907, 0.17412957549095154, 0.16220751404762268]","[0.880344033241272, 1.3699384927749634, 1.2113237380981445, 1.2396912574768066, 1.221123456954956]","[0.755236029624939, 0.4297116994857788, 0.44003546237945557, 0.4263574481010437, 0.3971661925315857]","[0.8805542588233948, 1.3694877624511719, 1.2105433940887451, 1.2393453121185303, 1.2212531566619873]","[-0.00021029867639299482, 0.0004508155398070812, 0.0007803835324011743, 0.0003459035651758313, -0.0001296518457820639]",,,0.0,5,,11.390948295593262,155.4114532470703,"[0.2301684, 0.35817423, 0.31670398, 0.32412073, 0.31926614]",0.6308571428571429,0.001244166631079513,0.0
6,"[0.301349937915802, 0.1762966513633728, 0.17762070894241333, 0.18040907382965088, 0.16432367265224457]","[1.2614665031433105, 1.3172014951705933, 0.9879179000854492, 1.9873225688934326, 1.3884364366531372]","[0.7034665942192078, 0.41154417395591736, 0.4146350026130676, 0.42114412784576416, 0.3835946321487427]","[1.261533260345459, 1.3172152042388916, 0.9880061745643616, 1.9873849153518677, 1.3885198831558228]","[-6.688878784189001e-05, -1.3628561646328308e-05, -8.821559458738193e-05, -6.224922253750265e-05, -8.343208901351318e-05]",,,0.0,5,,11.30761432647705,132.71946716308594,"[0.23754154, 0.24803676, 0.18603073, 0.37422448, 0.26145071]",0.49318095238095233,0.05411985298258298,0.0
7,"[0.2975459694862366, 0.17727653682231903, 0.17869900166988373, 0.18169116973876953, 0.16478729248046875]","[1.2250710725784302, 1.1195785999298096, 1.139432668685913, 1.1808104515075684, 0.9870165586471558]","[0.6545610427856445, 0.38998451828956604, 0.39311373233795166, 0.39969611167907715, 0.3625098466873169]","[1.225118637084961, 1.1196585893630981, 1.139566421508789, 1.1809006929397583, 0.9871334433555603]","[-4.7532699682051316e-05, -7.997991633601487e-05, -0.00013373633555602282, -9.016569674713537e-05, -0.00011692931730067357]",,,0.0,5,,19.39596176147461,141.80050659179688,"[0.21441078, 0.19594759, 0.19942243, 0.20666432, 0.1727467]",0.6496,0.029101369504848207,0.0
8,"[0.28951114416122437, 0.17858345806598663, 0.17937996983528137, 0.18600809574127197, 0.16651734709739685]","[1.5626142024993896, 2.0551655292510986, 1.9542558193206787, 2.6555964946746826, 2.0054187774658203]","[0.6068611145019531, 0.37433916330337524, 0.3760087788105011, 0.38990235328674316, 0.3490466773509979]","[1.5631036758422852, 2.055400848388672, 1.954482078552246, 2.656285285949707, 2.0053346157073975]","[-0.0004893752047792077, -0.00023518512898590416, -0.00022617322974838316, -0.000689048261847347, 8.417473145527765e-05]",,,0.0,5,,12.683707237243652,197.4300994873047,"[0.17756167, 0.23353085, 0.22206436, 0.30175853, 0.22787806]",0.5126095238095238,0.0038721349018429607,0.0
9,"[0.2850796580314636, 0.17897780239582062, 0.18049032986164093, 0.18562789261341095, 0.1698242723941803]","[1.0145204067230225, 0.8821166753768921, 0.9445813298225403, 0.8539802432060242, 1.0633713006973267]","[0.5709713101387024, 0.35846540331840515, 0.361494779586792, 0.3717845380306244, 0.3401322662830353]","[1.0143417119979858, 0.8825085163116455, 0.9446443319320679, 0.8540428876876831, 1.0630407333374023]","[0.00017864855180960149, -0.00039186698268167675, -6.291735189734027e-05, -6.264960393309593e-05, 0.0003306607832200825]",,,0.0,5,,18.38263702392578,130.99359130859375,"[0.24796282, 0.2156015, 0.23086874, 0.20872457, 0.25990266]",0.5501714285714285,0.01858163366247345,0.0
10,"[0.28203439712524414, 0.17982858419418335, 0.17851261794567108, 0.1887969672679901, 0.17082743346691132]","[1.3280982971191406, 1.1252485513687134, 0.8356046676635742, 1.408292293548584, 1.0883657932281494]","[0.5378835797309875, 0.3429611325263977, 0.3404513895511627, 0.3600652515888214, 0.3257945477962494]","[1.3282700777053833, 1.1248981952667236, 0.8352199792861938, 1.4081271886825562, 1.0882391929626465]","[-0.00017182213196065277, 0.00035035566543228924, 0.0003847227490041405, 0.0001652124774409458, 0.0001264103048015386]",,,0.0,5,,15.422259330749512,154.9889678955078,"[0.2400941, 0.20342284, 0.15106091, 0.25459158, 0.19675516]",0.49478095238095243,0.1002606202446933,0.0
