round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.17582263052463531, 0.25374045968055725, 0.12275417894124985, 0.2787844240665436, 0.1688982993364334]","[0.18432627618312836, 0.26601260900497437, 0.1286911815404892, 0.2922678291797638, 0.17706705629825592]","[0.5378633737564087, 0.7762237787246704, 0.37552037835121155, 0.8528364300727844, 0.5166810154914856]","[0.184474915266037, 0.2633762061595917, 0.1285085380077362, 0.2884959578514099, 0.17680366337299347]","[-0.0001486425317125395, 0.002636358141899109, 0.00018264329992234707, 0.0037718273233622313, 0.00026333212736062706]",,,0.0,0,,6.36782169342041,6.391322135925293,"[0.53786337, 0.77622378, 0.37552038, 0.85283643, 0.51668102]",0.6755809523809524,0.04188326243939022,0.0
2,"[0.18316341936588287, 0.24483434855937958, 0.1414574831724167, 0.2743145227432251, 0.15623022615909576]","[0.13937994837760925, 0.016405615955591202, 0.22594957053661346, 0.0683809369802475, -0.05293281748890877]","[0.5263546109199524, 0.7035776376724243, 0.40650475025177, 0.7882944941520691, 0.44895699620246887]","[0.13934987783432007, 0.016590340062975883, 0.22566881775856018, 0.06799320131540298, -0.05257173255085945]","[3.0054297894821502e-05, -0.00018473835370969027, 0.00028079599724151194, 0.00038770079845562577, -0.000361107406206429]",,,0.0,0,,6.14720344543457,6.331042766571045,"[0.42277586, 0.04976252, 0.68536419, 0.20741728, -0.16055909]",0.7264761904761906,0.05659369822038096,0.0
3,"[0.17964719235897064, 0.24342727661132812, 0.1531497687101364, 0.2684907913208008, 0.15528500080108643]","[0.049472611397504807, 0.0958022028207779, 0.16802877187728882, 0.06906796991825104, 0.06070515513420105]","[0.4886540174484253, 0.6621407270431519, 0.416579008102417, 0.7303153872489929, 0.422387033700943]","[0.049454376101493835, 0.09578140079975128, 0.16803103685379028, 0.06906154751777649, 0.060697805136442184]","[1.8244656530441716e-05, 2.076972850773018e-05, -2.2234969492274104e-06, 6.386432687577326e-06, 7.35433422960341e-06]",,,0.0,0,,6.113441467285156,6.196826934814453,"[0.14934859, 0.28920898, 0.50724751, 0.20850332, 0.18325754]",0.7206095238095238,0.04908340814501311,0.0
4,"[0.18885666131973267, 0.23775266110897064, 0.17155365645885468, 0.26052382588386536, 0.14131319522857666]","[0.06062626838684082, -0.0435170978307724, 0.12473472952842712, -0.0598217137157917, -0.09942013025283813]","[0.46117499470710754, 0.5805756449699402, 0.4189222455024719, 0.6361812353134155, 0.3450770974159241]","[0.06094321608543396, -0.04305024445056915, 0.12460348010063171, -0.05949701368808746, -0.09837061166763306]","[-0.00031695072539150715, -0.00046687634312547743, 0.00013120683433953673, -0.0003247166459914297, -0.0010495566530153155]",,,0.0,0,,6.077173233032227,6.203681945800781,"[0.21386392, -0.15350997, 0.44001153, -0.21102579, -0.3507123]",0.7240380952380953,0.022157160123431163,0.0
5,"[0.1823274791240692, 0.23327584564685822, 0.18147175014019012, 0.26498115062713623, 0.13794374465942383]","[0.006908593699336052, 0.0341431200504303, 0.11402635276317596, 0.10106746852397919, 0.015476467087864876]","[0.41738373041152954, 0.5340146422386169, 0.41542479395866394, 0.6065943837165833, 0.3157805800437927]","[0.008382498286664486, 0.03465773165225983, 0.11277028173208237, 0.09917796403169632, 0.015541432425379753]","[-0.0014739055186510086, -0.0005146164912730455, 0.0012561155017465353, 0.0018895100802183151, -6.499316077679396e-05]",,,0.0,0,,6.01051664352417,6.318227291107178,"[0.02326251, 0.1149662, 0.38394782, 0.34031287, 0.05211212]",0.7295238095238095,0.053572500057137096,0.0
6,"[0.16969585418701172, 0.22679948806762695, 0.19837094843387604, 0.2695770263671875, 0.1355566829442978]","[-0.06046275421977043, -0.01674850657582283, 0.12425734102725983, 0.05577494949102402, -0.0008759219199419022]","[0.3554103374481201, 0.4750079810619354, 0.41546735167503357, 0.5646010637283325, 0.2839093804359436]","[-0.05967789143323898, -0.01643822155892849, 0.12344501167535782, 0.05404619500041008, -0.0007800692692399025]","[-0.0007848629029467702, -0.0003102847549598664, 0.0008123430307023227, 0.0017287388909608126, -9.585489897290245e-05]",,,0.0,0,,6.044500827789307,6.2669219970703125,"[-0.20234999, -0.05605203, 0.41585058, 0.18666136, -0.00293144]",0.7367619047619047,0.09447345773825488,0.0
7,"[0.16723349690437317, 0.22381691634655, 0.21166926622390747, 0.26599636673927307, 0.13128390908241272]","[-0.008551101200282574, -0.009861256927251816, 0.07221710681915283, -0.011901680380105972, -0.018549149855971336]","[0.3166831135749817, 0.4238327741622925, 0.4008292853832245, 0.5037062764167786, 0.248606875538826]","[-0.00840066373348236, -0.00975094735622406, 0.07221385836601257, -0.011874450370669365, -0.018346669152379036]","[-0.00015044001338537782, -0.00011031066969735548, 3.24874349644233e-06, -2.723134821280837e-05, -0.00020246846543159336]",,,0.0,0,,6.062832355499268,6.291201591491699,"[-0.03186208, -0.03674382, 0.26908666, -0.0443466, -0.0691156]",0.7167238095238095,0.041934830557494474,0.0
8,"[0.1678660809993744, 0.21862222254276276, 0.21725578606128693, 0.2733668088912964, 0.12288903445005417]","[0.023836737498641014, -4.2878324165940285e-05, 0.05547679588198662, 0.07156649231910706, -0.028303012251853943]","[0.2928799092769623, 0.3814353346824646, 0.3790512979030609, 0.4769495129585266, 0.21440739929676056]","[0.024733547121286392, 0.00043970998376607895, 0.05559209734201431, 0.07003754377365112, -0.027874164283275604]","[-0.0008967995527200401, -0.0004825879877898842, -0.00011529812036314979, 0.001528946217149496, -0.0004288676136638969]",,,0.0,0,,6.070628643035889,6.2593207359313965,"[0.07865097, -0.00014148, 0.18304953, 0.2361386, -0.09338775]",0.7358476190476191,0.08460892254856411,0.0
9,"[0.17335037887096405, 0.21655461192131042, 0.22611936926841736, 0.26933181285858154, 0.11464383453130722]","[0.02551700919866562, -0.005978429224342108, 0.040541842579841614, -0.013647232204675674, -0.03351534903049469]","[0.2730320692062378, 0.34108003973960876, 0.35614481568336487, 0.4242056906223297, 0.18056748807430267]","[0.025915252044796944, -0.0068122027441859245, 0.03990950062870979, -0.013665427453815937, -0.03337531164288521]","[-0.0003982372581958771, 0.0008337825420312583, 0.0006323356064967811, 1.8188904505223036e-05, -0.00014004211698193103]",,,0.0,0,,6.065014839172363,6.475820541381836,"[0.09440143, -0.02211749, 0.14998654, -0.0504886, -0.12399168]",0.7414857142857143,0.10688432514988416,0.0
10,"[0.16974949836730957, 0.21946610510349274, 0.23952516913414001, 0.2698560357093811, 0.1014031395316124]","[-0.026372263208031654, -0.0053222933784127235, 0.03308461606502533, -0.018163910135626793, -0.05792301148176193]","[0.2358977347612381, 0.30498796701431274, 0.3328636884689331, 0.37501394748687744, 0.1409180611371994]","[-0.02610115334391594, -0.00546612124890089, 0.0330510288476944, -0.018282433971762657, -0.05734312906861305]","[-0.00027110896189697087, 0.00014382789959199727, 3.359563197591342e-05, 0.00011851756426040083, -0.0005798568017780781]",,,0.0,0,,6.070724010467529,6.312922477722168,"[-0.09831113, -0.01984057, 0.12333359, -0.06771184, -0.21592672]",0.7389714285714286,0.09211631516545793,0.0
11,"[0.15961748361587524, 0.22012285888195038, 0.2532121539115906, 0.2682957947254181, 0.09875170141458511]","[-0.03744640573859215, 0.017839748412370682, 0.08193787932395935, 0.010531773790717125, -0.005988734774291515]","[0.20244669914245605, 0.2791871428489685, 0.3211551010608673, 0.3402860164642334, 0.12524916231632233]","[-0.03704264387488365, 0.018000377342104912, 0.08174444735050201, 0.01056363433599472, -0.005619692150503397]","[-0.0004037627950310707, -0.00016063281509559602, 0.00019343305029906332, -3.1860163289820775e-05, -0.000369048590073362]",,,0.0,0,,6.051684856414795,6.3066887855529785,"[-0.09861258, 0.04697977, 0.21577789, 0.02773472, -0.01577093]",0.7499428571428572,0.09740861796119371,0.0
12,"[0.15597251057624817, 0.22248601913452148, 0.2533950209617615, 0.29375481605529785, 0.07439163327217102]","[-0.022123068571090698, -0.0036628777161240578, -0.013424797914922237, 0.07756093144416809, -0.09399162232875824]","[0.17535555362701416, 0.2501348555088043, 0.2848849892616272, 0.33026036620140076, 0.08363644778728485]","[-0.021565165370702744, -0.00322998920455575, -0.013765368610620499, 0.0761817917227745, -0.09314092993736267]","[-0.0005579002317972481, -0.00043288376764394343, 0.0003405642637517303, 0.0013791375095024705, -0.0008506920421496034]",,,0.0,0,,6.1276774406433105,6.248689651489258,"[-0.06846476, -0.01133559, -0.04154603, 0.24002957, -0.290878]",0.7314285714285714,0.0872004068655412,0.0
