round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.30371662974357605, 0.13276435434818268, 0.32394084334373474, 0.23957814276218414]","[-0.14660950005054474, 0.2857571244239807, 0.12491367757320404, 0.30478546023368835, 0.2254113107919693]","[-0.42780596017837524, 0.8338382244110107, 0.3644976317882538, 0.8893628120422363, 0.657749354839325]","[-0.14247557520866394, 0.28339481353759766, 0.12508274614810944, 0.30079925060272217, 0.22377777099609375]","[-0.004133919719606638, 0.002362403552979231, -0.00016912569117266685, 0.003986272495239973, 0.00163362012244761]",,,0.0,0,,6.400031566619873,6.4518585205078125,"[-0.42780596, 0.83383822, 0.36449763, 0.88936281, 0.65774935]",0.6773333333333333,0.05400932161893213,0.0
2,"[0.0, 0.2958676517009735, 0.1583983302116394, 0.3166216313838959, 0.22911246120929718]","[-0.2716314196586609, 0.029857633635401726, 0.28672486543655396, 0.04175519943237305, -0.01669340953230858]","[-0.4589901268482208, 0.7585845589637756, 0.4061225652694702, 0.8117963671684265, 0.5874288082122803]","[-0.27175578474998474, 0.02975505404174328, 0.28682392835617065, 0.041705794632434845, -0.016783060505986214]","[0.00012434284144546837, 0.00010259554255753756, -9.912894893204793e-05, 4.941029692417942e-05, 8.966619498096406e-05]",,,0.0,0,,6.236154556274414,6.403336524963379,"[-0.73964775, 0.08130183, 0.78074694, 0.1136987, -0.04545587]",0.731047619047619,0.060709426102790065,0.0
3,"[0.0, 0.299648642539978, 0.1673448085784912, 0.30829671025276184, 0.2247098684310913]","[0.08221279084682465, 0.18452182412147522, 0.15519167482852936, 0.09666228294372559, 0.08315828442573547]","[-0.3882233500480652, 0.7385402917861938, 0.41245266795158386, 0.7598550915718079, 0.5538396239280701]","[0.08250072598457336, 0.18414679169654846, 0.15514767169952393, 0.09636962413787842, 0.08284005522727966]","[-0.00028793129604309797, 0.00037502069608308375, 4.405422441777773e-05, 0.0002926720480900258, 0.0003182766668032855]",,,0.0,0,,6.109721660614014,6.334008693695068,"[0.24867731, 0.55814177, 0.46942389, 0.29238415, 0.25153723]",0.6848,0.007300452644310007,0.0
4,"[0.0, 0.28936097025871277, 0.18064115941524506, 0.3086567223072052, 0.22134117782115936]","[-0.16851593554019928, 0.0004945802502334118, 0.1327202320098877, 0.07663358002901077, 0.03060057759284973]","[-0.405068039894104, 0.6648496389389038, 0.41504979133605957, 0.709184467792511, 0.5085641145706177]","[-0.16603410243988037, -0.00030205026268959045, 0.13148938119411469, 0.07448402047157288, 0.028989950194954872]","[-0.002481854287907481, 0.0007966313860379159, 0.0012308483710512519, 0.002149550011381507, 0.0016106270486488938]",,,0.0,0,,6.0055084228515625,6.3795366287231445,"[-0.55667037, 0.00163378, 0.43842393, 0.253149, 0.10108501]",0.7346285714285715,0.062036950466747454,0.0
5,"[0.0, 0.28417646884918213, 0.19300271570682526, 0.30376219749450684, 0.219058558344841]","[-0.05329810082912445, 0.006480466574430466, 0.12144531309604645, 0.011697256937623024, 0.017625480890274048]","[-0.3795171082019806, 0.6001831293106079, 0.40762338042259216, 0.6415483951568604, 0.4626535475254059]","[-0.05358350649476051, 0.005956052802503109, 0.12161030620336533, 0.011390517465770245, 0.01723477989435196]","[0.00028541040956042707, 0.0005243897321633995, -0.00016498561308253556, 0.00030674063600599766, 0.0003906884230673313]",,,0.0,0,,6.018057823181152,6.4652180671691895,"[-0.14955892, 0.01818473, 0.34078568, 0.03282348, 0.04945857]",0.7407238095238096,0.027653917372598702,0.0
6,"[0.0, 0.27707216143608093, 0.20445193350315094, 0.30590176582336426, 0.21257413923740387]","[-0.13525906205177307, -0.02018262818455696, 0.06807595491409302, 0.027340495958924294, -0.02062356099486351]","[-0.3932885527610779, 0.5324469804763794, 0.39289334416389465, 0.5878485441207886, 0.4085017144680023]","[-0.1344699114561081, -0.020764650776982307, 0.06663475185632706, 0.025831634178757668, -0.021165452897548676]","[-0.0007891608402132988, 0.000582037668209523, 0.001441209577023983, 0.0015088672516867518, 0.0005419037188403308]",,,0.0,0,,5.98861837387085,6.509428977966309,"[-0.51723158, -0.07717851, 0.2603229, 0.10455024, -0.07886463]",0.7417904761904762,0.09344242097398309,0.0
7,"[0.0, 0.2638269364833832, 0.21605142951011658, 0.3081549406051636, 0.2119666337966919]","[-0.15620528161525726, -0.042491763830184937, 0.09628964960575104, 0.05387681722640991, 0.024460511282086372]","[-0.40021973848342896, 0.4666183590888977, 0.3821200728416443, 0.545019268989563, 0.37489548325538635]","[-0.1563737988471985, -0.0427805595099926, 0.09639851003885269, 0.05374583601951599, 0.024277128279209137]","[0.00016850167594384402, 0.00028879725141450763, -0.00010890082194237038, 0.00013098261842969805, 0.0001833920832723379]",,,0.0,0,,6.01846170425415,6.527437686920166,"[-0.46260065, -0.12583901, 0.28516099, 0.15955575, 0.0724396]",0.7248,0.05686061207051574,0.0
8,"[0.0, 0.2570376694202423, 0.21990810334682465, 0.3138527274131775, 0.20920151472091675]","[-0.1319640576839447, -0.004313101060688496, 0.03967568278312683, 0.0574934184551239, 0.008875865489244461]","[-0.4070148766040802, 0.4184263348579407, 0.35798385739326477, 0.5109143853187561, 0.3405548334121704]","[-0.1315678358078003, -0.003782445564866066, 0.03950567543506622, 0.05714230611920357, 0.008769814856350422]","[-0.0003962152113672346, -0.0005306382081471384, 0.0001700367865851149, 0.0003511291288305074, 0.00010605531133478507]",,,0.0,0,,6.027045249938965,6.553852081298828,"[-0.46817115, -0.01530166, 0.1407581, 0.20397039, 0.03148906]",0.7300571428571428,0.07971086159822871,0.0
9,"[0.0, 0.24666427075862885, 0.2384258359670639, 0.31804734468460083, 0.19686251878738403]","[-0.17534805834293365, -0.040454231202602386, 0.1275871843099594, 0.05044093728065491, -0.05599532648921013]","[-0.41030609607696533, 0.3664342164993286, 0.3541955351829529, 0.4724779427051544, 0.29245078563690186]","[-0.17481136322021484, -0.039820484817028046, 0.12718817591667175, 0.04998840019106865, -0.05616949871182442]","[-0.0005366750992834568, -0.0006337710074149072, 0.0003990268742199987, 0.00045255711302161217, 0.0001741583546390757]",,,0.0,0,,6.0655951499938965,6.488368034362793,"[-0.43992716, -0.10149479, 0.32010087, 0.12655023, -0.14048553]",0.7248,0.07516178812078211,0.0
10,"[0.0, 0.25317126512527466, 0.23830629885196686, 0.31838884949684143, 0.19013361632823944]","[-0.1127822995185852, 0.05457465350627899, 0.02017873525619507, 0.029463298618793488, -0.017035342752933502]","[-0.3994632363319397, 0.34439846873283386, 0.324177086353302, 0.4331164062023163, 0.2586459517478943]","[-0.11253348737955093, 0.05447530001401901, 0.020026754587888718, 0.02963772974908352, -0.016619710251688957]","[-0.0002488153404556215, 9.935511479852721e-05, 0.00015197460015770048, -0.00017442918033339083, -0.00041562970727682114]",,,0.0,0,,6.044806480407715,6.641353607177734,"[-0.30187747, 0.14607663, 0.05401118, 0.07886261, -0.04559746]",0.7404190476190475,0.07896887841105427,0.0
