round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.0, 0.22741597890853882, 0.1257021427154541, 0.4125535190105438, 0.23432835936546326]","[-0.22384315729141235, -0.03347683697938919, -0.11570301651954651, 0.05210702866315842, -0.018978655338287354]","[-0.36258989572525024, 0.1681394726037979, 0.09293758124113083, 0.3050204813480377, 0.17325012385845184]","[-0.22563832998275757, -0.032929107546806335, -0.11536745727062225, 0.0527392216026783, -0.019155310466885567]","[0.0017951462650671601, -0.000547727569937706, -0.0003355809603817761, -0.00063220044830814, 0.00017666505300439894]",,,0.0,0,"[1, 2, 4, 3]",6.023918628692627,6.360255241394043,"[-0.37170899, -0.05559089, -0.19213386, 0.08652777, -0.03151553]",0.6232380952380953,0.06654016801229357,0.0
12,"[0.0, 0.21019497513771057, 0.10399259626865387, 0.45021387934684753, 0.2355985790491104]","[-0.148650661110878, -0.10474683344364166, -0.12143005430698395, 0.16905565559864044, -0.008835885673761368]","[-0.3450736701488495, 0.13811840116977692, 0.06833317875862122, 0.2958340048789978, 0.15481102466583252]","[-0.15242882072925568, -0.10564497858285904, -0.12184537947177887, 0.17031413316726685, -0.009511854499578476]","[0.0037781712599098682, 0.0008981444989331067, 0.00041530761518515646, -0.001258471398614347, 0.000675972958561033]",,,0.0,0,"[1, 4, 2, 3]",6.035069465637207,6.391436576843262,"[-0.18742783, -0.13207121, -0.15310644, 0.2131557, -0.01114082]",0.6197333333333332,0.0817917539120725,0.0
13,"[0.0, 0.1985350102186203, 0.08883681893348694, 0.4736315906047821, 0.23899661004543304]","[-0.25933802127838135, -0.08260561525821686, -0.08012956380844116, 0.025464940816164017, -0.023716051131486893]","[-0.34587687253952026, 0.11305925995111465, 0.05058969184756279, 0.26971784234046936, 0.13610082864761353]","[-0.26346781849861145, -0.082715705037117, -0.08035816997289658, 0.025059793144464493, -0.025040529668331146]","[0.004129772540181875, 0.00011010330490535125, 0.00022861039906274527, 0.00040513681597076356, 0.0013244390720501542]",,,0.0,0,"[2, 1, 4, 3]",6.056896686553955,6.437570571899414,"[-0.35310581, -0.112473, -0.10910169, 0.0346722, -0.03229097]",0.6168380952380952,0.0637878064117331,0.0
14,"[0.0, 0.19826911389827728, 0.057263415306806564, 0.4952501654624939, 0.24921727180480957]","[-0.19318905472755432, -0.034227482974529266, -0.14293742179870605, 0.008633946999907494, 0.001564585603773594]","[-0.33472806215286255, 0.09760064631700516, 0.028188688680529594, 0.2437935769557953, 0.12268056720495224]","[-0.19605091214179993, -0.03430907800793648, -0.14244888722896576, 0.00890612043440342, 0.000903623178601265]","[0.0028618620708584785, 8.160254947142676e-05, -0.0004885231028310955, -0.0002721852797549218, 0.0006609749398194253]",,,0.0,0,"[1, 2, 3, 4]",6.149866580963135,6.365895748138428,"[-0.23438865, -0.04152685, -0.17342032, 0.01047523, 0.00189825]",0.5916952380952382,0.04572908246666474,0.0
15,"[0.0, 0.1827438920736313, 0.07853952795267105, 0.49827033281326294, 0.24044620990753174]","[-0.3975313603878021, -0.036605991423130035, 0.12824945151805878, 0.13382551074028015, 0.011885196901857853]","[-0.33544236421585083, 0.08469251543283463, 0.03639908507466316, 0.23092301189899445, 0.11143461614847183]","[-0.39893192052841187, -0.03682868182659149, 0.1289903223514557, 0.13400301337242126, 0.012146780267357826]","[0.001400565612129867, 0.00022270130284596235, -0.000740881368983537, -0.00017755627050064504, -0.00026156220701523125]",,,0.0,0,"[1, 2, 3, 4]",6.136191368103027,6.446600437164307,"[-0.34187114, -0.03148061, 0.11029264, 0.11508797, 0.01022109]",0.6142476190476192,0.07739230539747388,0.0
16,"[0.0, 0.1773029863834381, 0.04463975131511688, 0.529525876045227, 0.24853144586086273]","[-0.1493528187274933, -0.05775038152933121, -0.1303458958864212, -0.003357487730681896, -0.02501641772687435]","[-0.31939697265625, 0.06945696473121643, 0.01748725026845932, 0.20743733644485474, 0.09736011922359467]","[-0.15226297080516815, -0.05780991166830063, -0.1308613419532776, -0.003458197694271803, -0.02685217745602131]","[0.0029101609252393246, 5.9515819884836674e-05, 0.0005154291284270585, 0.00010069688141811639, 0.001835780218243599]",,,0.0,0,"[1, 2, 4, 3]",6.062671661376953,6.469006061553955,"[-0.17498861, -0.06766299, -0.15271923, -0.00393379, -0.02931038]",0.5689142857142857,0.0407537449797738,0.0
17,"[0.0, 0.17796412110328674, 0.05064060911536217, 0.5262724757194519, 0.24512280523777008]","[-0.3886922001838684, 0.036351077258586884, 0.0398806631565094, 0.08103054761886597, 0.02812104858458042]","[-0.3144262731075287, 0.0650334507226944, 0.018505603075027466, 0.19231581687927246, 0.08957525342702866]","[-0.3898826539516449, 0.03629715368151665, 0.0399128794670105, 0.08148601651191711, 0.027732571586966515]","[0.0011904536513611674, 5.392505772761069e-05, -3.2173815270652995e-05, -0.0004554644401650876, 0.00038844841765239835]",,,0.0,0,"[2, 1, 3, 4]",6.170106410980225,6.403660297393799,"[-0.26969007, 0.02522182, 0.02767079, 0.05622221, 0.0195115]",0.5968761904761904,0.05843867574959116,0.0
18,"[0.0, 0.2577923834323883, 0.07439403235912323, 0.6678135395050049, 0.0]","[0.2982262372970581, 0.08035902678966522, 0.02574358507990837, -0.024389762431383133, -0.10804571211338043]","[-0.2554623484611511, 0.06594590097665787, 0.019030746072530746, 0.17083346843719482, 0.07064691185951233]","[0.2996184527873993, 0.08077637106180191, 0.026151632890105247, -0.0246839951723814, -0.1080123633146286]","[-0.0013921646168455482, -0.0004173576307948679, -0.0004080576472915709, 0.00029421289218589664, -3.336304871481843e-05]",,,0.0,0,"[1, 2, 3, 0]",6.176764965057373,6.4719977378845215,"[0.27521297, 0.07415795, 0.02375703, -0.02250767, -0.09970813]",0.5884190476190477,0.08495582586338046,0.0
19,"[0.0, 0.17749297618865967, 0.02832936868071556, 0.5511499643325806, 0.2430277317762375]","[0.1419948935508728, -0.1373077780008316, -0.10644703358411789, -0.08903221786022186, 0.007270338013768196]","[-0.21705785393714905, 0.04691749066114426, 0.007488425821065903, 0.14568786323070526, 0.06424058228731155]","[0.14325577020645142, -0.13696733117103577, -0.10684667527675629, -0.08952265977859497, 0.006086733192205429]","[-0.0012608576798811555, -0.00034047028748318553, 0.0003996308078058064, 0.0004904853412881494, 0.001183581305667758]",,,0.0,0,"[1, 2, 3, 4]",6.097365856170654,6.482226371765137,"[0.1285826, -0.1243382, -0.09639245, -0.08062257, 0.00658361]",0.5812571428571428,0.07786671786171417,0.0
20,"[0.0, 0.20115530490875244, 0.02067652903497219, 0.5390757322311401, 0.2390923947095871]","[-0.2485840916633606, 0.11434604227542877, -0.022434640675783157, 0.05053692311048508, 0.02722751535475254]","[-0.2127971351146698, 0.05025028809905052, 0.0051651704125106335, 0.13466563820838928, 0.05972728878259659]","[-0.24888215959072113, 0.11447574198246002, -0.02245696634054184, 0.05054910480976105, 0.02713783085346222]","[0.0002980514254886657, -0.0001297188427997753, 2.233397390227765e-05, -1.2207470717839897e-05, 8.96704732440412e-05]",,,0.0,0,"[1, 2, 3, 4]",6.091268539428711,6.397608280181885,"[-0.17445071, 0.08024547, -0.01574412, 0.03546567, 0.01910765]",0.6217142857142858,0.08190945703007246,0.0
