round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.188802570104599, 0.24637414515018463, 0.10769810527563095, 0.26278001070022583, 0.19434517621994019]","[0.2189827263355255, 0.2857571244239807, 0.12491367757320404, 0.30478546023368835, 0.2254113107919693]","[0.6389907598495483, 0.8338382244110107, 0.3644976317882538, 0.8893628120422363, 0.657749354839325]","[0.21789655089378357, 0.28339481353759766, 0.12508274614810944, 0.30079925060272217, 0.22377777099609375]","[0.0010861512273550034, 0.002362403552979231, -0.00016912569117266685, 0.003986272495239973, 0.00163362012244761]",,,0.0,0,,6.396617889404297,6.446630477905273,"[0.63899076, 0.83383822, 0.36449763, 0.88936281, 0.65774935]",0.6822857142857144,0.059023156599345206,0.0
2,"[0.19610373675823212, 0.2379525750875473, 0.12646648287773132, 0.2538882791996002, 0.18558888137340546]","[0.17300888895988464, 0.021464074030518532, 0.264910489320755, 0.0239250510931015, -0.0071213822811841965]","[0.6234120726585388, 0.7564491629600525, 0.4020358622074127, 0.8071086406707764, 0.5899854302406311]","[0.17305134236812592, 0.021274184808135033, 0.26507091522216797, 0.023828212171792984, -0.0072761159390211105]","[-4.2445160943316296e-05, 0.00018992005789186805, -0.00016043467621784657, 9.687636338640004e-05, 0.00015473974053747952]",,,0.0,0,,6.238737106323242,6.368521690368652,"[0.48320401, 0.05994794, 0.73987997, 0.06682131, -0.01988962]",0.7462095238095238,0.03248277744196926,0.0
3,"[0.19525867700576782, 0.2353438436985016, 0.13185296952724457, 0.25190821290016174, 0.1856362670660019]","[0.05746621638536453, 0.055506911128759384, 0.090339794754982, 0.0664406418800354, 0.06199437379837036]","[0.5800765752792358, 0.6991620063781738, 0.39171022176742554, 0.7483716011047363, 0.5514901876449585]","[0.05909907445311546, 0.05500791594386101, 0.08907963335514069, 0.06468845903873444, 0.0612824484705925]","[-0.001632851897738874, 0.0004989702138118446, 0.0012601879425346851, 0.0017521781846880913, 0.0007119348156265914]",,,0.0,0,,4.7031025886535645,4.9709367752075195,"[0.19005735, 0.18357736, 0.29877976, 0.21973836, 0.20503327]",0.7150476190476192,0.06743582676672899,0.0
4,"[0.20444467663764954, 0.2291378229856491, 0.14569394290447235, 0.24273745715618134, 0.17798615992069244]","[0.1106823980808258, -0.011836604215204716, 0.13894692063331604, -0.033920031040906906, -0.03249470889568329]","[0.5580058097839355, 0.6254026293754578, 0.39765316247940063, 0.6625211238861084, 0.4857906401157379]","[0.11066699773073196, -0.012130090035498142, 0.13910940289497375, -0.03404005989432335, -0.032694362103939056]","[1.5392100976896472e-05, 0.00029349184478633106, -0.0001624480210011825, 0.00012004779273411259, 0.00019965994579251856]",,,0.0,0,,6.056515693664551,6.24705171585083,"[0.35936904, -0.03843167, 0.45113969, -0.11013322, -0.10550541]",0.7385142857142858,0.04325381718743382,0.0
5,"[0.20517325401306152, 0.22374951839447021, 0.15249566733837128, 0.24371740221977234, 0.17486417293548584]","[0.0456341877579689, 0.005224860273301601, 0.07901592552661896, 0.05503170192241669, 0.011928843334317207]","[0.5177657008171082, 0.564643919467926, 0.3848309814929962, 0.6150339245796204, 0.4412791132926941]","[0.046401944011449814, 0.006355139426887035, 0.0781102180480957, 0.05412740260362625, 0.011827195063233376]","[-0.0007677415269427001, -0.0011302685597911477, 0.0009057313436642289, 0.0009042706224136055, 0.00010167731670662761]",,,0.0,0,,6.046153545379639,6.27047061920166,"[0.15560517, 0.01781593, 0.26943147, 0.18764916, 0.04067542]",0.7339428571428571,0.06572296096479402,0.0
6,"[0.19455860555171967, 0.21767586469650269, 0.16738061606884003, 0.24740135669708252, 0.17298360168933868]","[-0.040944427251815796, -0.0041160620748996735, 0.1373538374900818, 0.0713973194360733, 0.01789850927889347]","[0.45304781198501587, 0.5068784952163696, 0.3897613286972046, 0.5760970711708069, 0.40280839800834656]","[-0.04037649929523468, -0.003416478168219328, 0.13629019260406494, 0.069887675344944, 0.017424914985895157]","[-0.0005679198657162488, -0.0006995720323175192, 0.001063649426214397, 0.0015096582937985659, 0.0004735820402856916]",,,0.0,0,,5.9774298667907715,6.236872673034668,"[-0.12941311, -0.01300964, 0.43413445, 0.2256656, 0.05657184]",0.7335619047619047,0.08311293627392413,0.0
7,"[0.19482101500034332, 0.2131447046995163, 0.18377606570720673, 0.2373887449502945, 0.17086946964263916]","[0.013050297275185585, -0.01569988578557968, 0.11277710646390915, -0.04838259145617485, -0.003139432519674301]","[0.4121389389038086, 0.45090222358703613, 0.3887736201286316, 0.5021898746490479, 0.3614700436592102]","[0.013275881297886372, -0.015438046306371689, 0.11265579611063004, -0.04870697855949402, -0.0029272399842739105]","[-0.000225586278247647, -0.0002618418075144291, 0.00012134284770581871, 0.00032437790650874376, -0.00021219758491497487]",,,0.0,0,,6.0308918952941895,6.323403358459473,"[0.0439593, -0.05288432, 0.37988433, -0.16297446, -0.01057503]",0.7210666666666666,0.08224072157476237,0.0
8,"[0.18678246438503265, 0.2129109501838684, 0.1994946449995041, 0.23955217003822327, 0.16125977039337158]","[-0.034775517880916595, 0.015056634321808815, 0.11173427850008011, 0.031803786754608154, -0.04637618362903595]","[0.360116183757782, 0.41049185395240784, 0.38462525606155396, 0.46185606718063354, 0.3109084963798523]","[-0.03442716598510742, 0.015333715826272964, 0.11158030480146408, 0.03131736069917679, -0.04595673084259033]","[-0.00034834869438782334, -0.0002770873252302408, 0.0001539929216960445, 0.00048641106695868075, -0.0004194432112853974]",,,0.0,0,,6.009513854980469,6.323974609375,"[-0.10808849, 0.04679869, 0.34729001, 0.09885182, -0.14414541]",0.7243428571428572,0.0824924694216077,0.0
9,"[0.19391292333602905, 0.20989347994327545, 0.2080831229686737, 0.24225085973739624, 0.14585961401462555]","[0.057920075953006744, 0.005479916930198669, 0.0671459287405014, 0.039267197251319885, -0.06708914786577225]","[0.34296298027038574, 0.3712269067764282, 0.3680250346660614, 0.4284556210041046, 0.2579737901687622]","[0.058136481791734695, 0.005254752933979034, 0.06673110276460648, 0.03879084065556526, -0.06651468575000763]","[-0.00021640431077685207, 0.00022517975594382733, 0.00041480400250293314, 0.0004763414617627859, -0.0005744622903876007]",,,0.0,0,,6.014859199523926,6.3912482261657715,"[0.1885844, 0.01784229, 0.21862325, 0.12785171, -0.21843837]",0.7459809523809524,0.12093446941723057,0.0
10,"[0.19131384789943695, 0.20746108889579773, 0.22595396637916565, 0.24021217226982117, 0.1350589394569397]","[-0.022660082206130028, -0.022825937718153, 0.06798414140939713, -0.022910647094249725, -0.056563787162303925]","[0.30069470405578613, 0.32607388496398926, 0.3551397919654846, 0.3775499165058136, 0.212276890873909]","[-0.02247869037091732, -0.022669995203614235, 0.06791434437036514, -0.022831711918115616, -0.0563589371740818]","[-0.00018138934683520347, -0.00015593778516631573, 6.978924648137763e-05, -7.894052396295592e-05, -0.00020486842549871653]",,,0.0,0,,6.015342712402344,6.352941989898682,"[-0.07971966, -0.08030315, 0.23917268, -0.08060116, -0.19899513]",0.7180190476190476,0.06322113683356545,0.0
