round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.443360298871994, 0.0, 0.0, 0.3350156843662262, 0.2216240018606186]","[0.20045813918113708, -0.013019319623708725, -0.011768316850066185, 0.15147188305854797, 0.10020367801189423]","[0.7902626395225525, -0.05132583901286125, -0.04639403149485588, 0.5971449613571167, 0.39503124356269836]","[0.19987836480140686, -0.013286063447594643, -0.011855780147016048, 0.1515287160873413, 0.0998978465795517]","[0.0005797789781354368, 0.0002667598892003298, 8.744796650717035e-05, -5.682184928446077e-05, 0.000305819179629907]",,,0.0,1,,6.373783111572266,63.908592224121094,"[0.79026264, -0.05132584, -0.04639403, 0.59714496, 0.39503124]",nan,nan,1.0
2,"[0.443360298871994, 0.0, 0.0, 0.3350156843662262, 0.2216240018606186]","[nan, nan, nan, nan, nan]","[0.7902626395225525, -0.05132583901286125, -0.04639403149485588, 0.5971449613571167, 0.39503124356269836]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",,,1.0,1,,8.319323539733887,84.07649993896484,"[nan, nan, nan, nan, nan]",0.5010666666666667,0.49047321117063286,0.0
3,"[0.4387407600879669, 0.001279377844184637, 0.0026604977902024984, 0.33162999153137207, 0.22568942606449127]","[4.656956195831299, 3.3753511905670166, 3.236802816390991, 3.5318942070007324, 3.1152892112731934]","[0.7780994176864624, 0.002268955111503601, 0.004718348383903503, 0.5881402492523193, 0.4002564251422882]","[4.630029678344727, 3.3528294563293457, 3.2125892639160156, 3.504263401031494, 3.0994925498962402]","[0.026926672086119652, 0.02252080850303173, 0.024214575067162514, 0.027631139382719994, 0.01579817570745945]",,,0.0,1,,8.237016677856445,82.26248168945312,"[0.66863078, 0.48462206, 0.46472973, 0.50709802, 0.44728321]",nan,nan,1.0
4,"[0.4387407600879669, 0.001279377844184637, 0.0026604977902024984, 0.33162999153137207, 0.22568942606449127]","[nan, nan, nan, nan, nan]","[0.7780994176864624, 0.002268955111503601, 0.004718348383903503, 0.5881402492523193, 0.4002564251422882]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",,,1.0,5,,18.541107177734375,174.1397247314453,"[nan, nan, nan, nan, nan]",0.6523428571428571,0.02607315493670792,0.0
5,"[0.4322274327278137, 0.010704433545470238, 0.006621190346777439, 0.3299022316932678, 0.22054459154605865]","[0.4750506281852722, 0.6589470505714417, 0.2814022898674011, 0.5815662145614624, 0.1194317489862442]","[0.7115209102630615, 0.017621343955397606, 0.010899621993303299, 0.5430759787559509, 0.36305445432662964]","[0.47476911544799805, 0.6585919857025146, 0.28118079900741577, 0.5822327136993408, 0.1185440644621849]","[0.0002814817416947335, 0.00035508262226358056, 0.00022146396804600954, -0.0006664743414148688, 0.0008876854553818703]",,,0.0,5,,15.896100044250488,182.94766235351562,"[0.11231478, 0.15579285, 0.06653108, 0.13749793, 0.02823688]",nan,nan,1.0
6,"[0.4322274327278137, 0.010704433545470238, 0.006621190346777439, 0.3299022316932678, 0.22054459154605865]","[nan, nan, nan, nan, nan]","[0.7115209102630615, 0.017621343955397606, 0.010899621993303299, 0.5430759787559509, 0.36305445432662964]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",,,1.0,5,,18.35586929321289,183.56532287597656,"[nan, nan, nan, nan, nan]",0.6048761904761906,0.10056587031376729,0.0
7,"[0.420625776052475, 0.022233081981539726, 0.016078336164355278, 0.3227252960205078, 0.21833744645118713]","[0.7211388349533081, 0.8202409148216248, 0.665317177772522, 0.6643733978271484, 0.6200718879699707]","[0.6569550037384033, 0.03472477197647095, 0.02511197328567505, 0.5040490031242371, 0.3410106599330902]","[0.7191739082336426, 0.8196191787719727, 0.6650567054748535, 0.6639538407325745, 0.6176324486732483]","[0.00196486315689981, 0.0006217420450411737, 0.00026055268244817853, 0.00041959542431868613, 0.0024394704960286617]",,,0.0,5,,19.849021911621094,222.9748992919922,"[0.16586213, 0.18865564, 0.15302314, 0.15280607, 0.1426167]",0.4051809523809524,0.21545232635697087,0.0
8,"[0.41322949528694153, 0.027368435636162758, 0.024651428684592247, 0.31731149554252625, 0.21743914484977722]","[0.7186351418495178, 0.4032360017299652, 0.6127790808677673, 0.5686226487159729, 0.5674039125442505]","[0.6072373390197754, 0.04021769016981125, 0.03622506931424141, 0.46628662943840027, 0.3195250332355499]","[0.719214916229248, 0.40345072746276855, 0.6123540997505188, 0.5684919953346252, 0.5681363344192505]","[-0.0005797473131678998, -0.00021478545386344194, 0.0004250147903803736, 0.00013069994747638702, -0.0007324687321670353]",,,0.0,5,,27.93037223815918,277.0799865722656,"[0.15977857, 0.08965393, 0.13624293, 0.12642536, 0.12615439]",0.5791238095238095,0.005913447950770645,0.0
9,"[0.4067149758338928, 0.03514086827635765, 0.03139212727546692, 0.31164348125457764, 0.21510855853557587]","[1.1235344409942627, 0.9160324335098267, 0.7984078526496887, 0.7944579124450684, 0.7037677764892578]","[0.5616372227668762, 0.04852641373872757, 0.0433497354388237, 0.43035194277763367, 0.2970457971096039]","[1.1235456466674805, 0.9160497188568115, 0.7984251379966736, 0.7944679856300354, 0.7037719488143921]","[-1.1272437404841185e-05, -1.732528835418634e-05, -1.7335452866973355e-05, -1.0028789802163374e-05, -4.092951257916866e-06]",,,0.0,5,,26.298465728759766,211.4487762451172,"[0.15123628, 0.12330494, 0.10747177, 0.10694008, 0.0947325]",0.5459809523809523,0.05082457118882507,0.0
10,"[0.3969632089138031, 0.042246561497449875, 0.0394454263150692, 0.3076746463775635, 0.21367017924785614]","[0.8792482614517212, 0.8261786103248596, 0.899031937122345, 1.0043929815292358, 0.8160748481750488]","[0.5176202654838562, 0.055087413638830185, 0.051434870809316635, 0.40119239687919617, 0.278615266084671]","[0.8792592883110046, 0.8262130618095398, 0.8990259170532227, 1.0042166709899902, 0.8161729574203491]","[-1.102883106796071e-05, -3.441366061451845e-05, 6.029747055436019e-06, 0.0001762018509907648, -9.811393829295412e-05]",,,0.0,5,,26.729467391967773,278.8891296386719,"[0.12146799, 0.11413642, 0.1242011, 0.13875671, 0.11274058]",0.5876190476190476,0.032588893866147606,0.0
