round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.3078711926937103, 0.14894147217273712, 0.3382578194141388, 0.20492956042289734]","[-0.29193994402885437, 0.26601260900497437, 0.1286911815404892, 0.2922678291797638, 0.17706705629825592]","[-0.8518796563148499, 0.7762237787246704, 0.37552037835121155, 0.8528364300727844, 0.5166810154914856]","[-0.29217541217803955, 0.2633762061595917, 0.1285085380077362, 0.2884959578514099, 0.17680366337299347]","[0.00023542321287095547, 0.002636358141899109, 0.00018264329992234707, 0.0037718273233622313, 0.00026333212736062706]",,,0.0,1,"[3, 1, 4, 2]",6.368542671203613,63.13842010498047,"[-0.85187966, 0.77622378, 0.37552038, 0.85283643, 0.51668102]",0.6873904761904762,0.060404438178953745,0.0
2,"[0.0, 0.30146345496177673, 0.17329761385917664, 0.3320370018482208, 0.193201944231987]","[-0.2413361370563507, 0.013116933405399323, 0.21352705359458923, 0.02059413120150566, -0.047579724341630936]","[-0.8412363529205322, 0.7026529908180237, 0.4039232134819031, 0.7739139795303345, 0.45031633973121643]","[-0.2413821965456009, 0.012617016211152077, 0.21424958109855652, 0.020426668226718903, -0.048536475747823715]","[4.603970955940895e-05, 0.0004999052034690976, -0.0007225116132758558, 0.0001674722443567589, 0.0009567574015818536]",,,0.0,1,"[3, 1, 4, 2]",6.2388763427734375,61.321800231933594,"[-0.74544662, 0.040516, 0.65954906, 0.0636118, -0.14696574]",0.728152380952381,0.06702583277139917,0.0
3,"[0.0, 0.30463677644729614, 0.1857443004846573, 0.3234047591686249, 0.1862141638994217]","[-0.11474645882844925, 0.12304212152957916, 0.14251995086669922, 0.05356205254793167, 0.017886551097035408]","[-0.794599175453186, 0.6725842952728271, 0.41009068489074707, 0.7140207290649414, 0.41112804412841797]","[-0.11389462649822235, 0.12255439162254333, 0.14248809218406677, 0.05322510376572609, 0.017209479585289955]","[-0.0008518369868397713, 0.00048773930757306516, 3.185281457263045e-05, 0.000336922676069662, 0.0006771258194930851]",,,0.0,1,"[1, 3, 4, 2]",6.11630916595459,62.12448501586914,"[-0.37486494, 0.40196601, 0.46559808, 0.17498174, 0.05843353]",0.6704,0.011811823503912966,0.0
4,"[0.0, 0.2935154438018799, 0.19879475235939026, 0.3238057792186737, 0.18388408422470093]","[-0.171604186296463, 0.014276904985308647, 0.13810834288597107, 0.09481270611286163, 0.03788164630532265]","[-0.7697833180427551, 0.6098721027374268, 0.4130595922470093, 0.6728099584579468, 0.3820779323577881]","[-0.17222850024700165, 0.01486234925687313, 0.1377737820148468, 0.09384900331497192, 0.03798801451921463]","[0.0006243126117624342, -0.0005854216287843883, 0.00033461139537394047, 0.0009637246839702129, -0.00010637606465024874]",,,0.0,1,"[3, 4, 1, 2]",6.015212059020996,61.34128952026367,"[-0.54644084, 0.04546208, 0.4397797, 0.30191299, 0.12062689]",0.7529142857142858,0.060246212626534124,0.0
5,"[0.0, 0.2871163487434387, 0.2111189365386963, 0.31531980633735657, 0.18644490838050842]","[-0.05284750089049339, -0.018113546073436737, 0.08252322673797607, -0.02810022234916687, 0.026036441326141357]","[-0.7103647589683533, 0.5428662300109863, 0.3991738557815552, 0.5961920022964478, 0.3525213301181793]","[-0.05349984019994736, -0.017765332013368607, 0.08259142190217972, -0.028117863461375237, 0.026016151532530785]","[0.0006523418123833835, -0.0003482072497718036, -6.821975694037974e-05, 1.7645592379267327e-05, 2.0287012375774793e-05]",,,0.0,1,"[4, 3, 1, 2]",5.949699401855469,63.46773910522461,"[-0.17559779, -0.06018636, 0.27420211, -0.09336935, 0.08651197]",0.7356190476190476,0.04713424838632896,0.0
6,"[0.0, 0.27901196479797363, 0.22314225137233734, 0.3153620660305023, 0.18248367309570312]","[0.022262459620833397, -0.01674683578312397, 0.07079186290502548, 0.022936660796403885, -0.004859967157244682]","[-0.6310009956359863, 0.4823154807090759, 0.38573598861694336, 0.5451522469520569, 0.31545132398605347]","[0.02123233675956726, -0.016344524919986725, 0.07015889883041382, 0.022112788632512093, -0.004912140313535929]","[0.0010301212314516306, -0.00040230006561614573, 0.0006329887546598911, 0.0008238537120632827, 5.216958379605785e-05]",,,0.0,1,"[3, 4, 1, 2]",5.959780216217041,62.464324951171875,"[0.08327225, -0.06264117, 0.26479542, 0.08579408, -0.0181786]",0.7404952380952381,0.09244426736112837,0.0
7,"[0.0, 0.2742544114589691, 0.231794536113739, 0.31383249163627625, 0.18011854588985443]","[-0.025942394509911537, -0.0010724358726292849, 0.053117141127586365, 0.015459723770618439, 0.0025330325588583946]","[-0.5773690938949585, 0.4336925148963928, 0.3665485382080078, 0.4962793290615082, 0.28483065962791443]","[-0.025687284767627716, -0.001209393609315157, 0.05310290306806564, 0.015424415469169617, 0.002269553951919079]","[-0.00025510494015179574, 0.0001369605743093416, 1.4268999620981049e-05, 3.530596222844906e-05, 0.00026347037055529654]",,,0.0,1,"[3, 1, 4, 2]",6.004117012023926,63.009918212890625,"[-0.09468202, -0.00391407, 0.19386175, 0.05642339, 0.00924481]",0.7359238095238095,0.05955458988787865,0.0
8,"[0.0, 0.2656031548976898, 0.23721688985824585, 0.3199818730354309, 0.17719808220863342]","[-0.09268403053283691, -0.012141202576458454, 0.035300999879837036, 0.04352959245443344, 0.0019059188198298216]","[-0.5572200417518616, 0.38539940118789673, 0.3442099392414093, 0.46430477499961853, 0.2571205496788025]","[-0.09352602064609528, -0.012601451948285103, 0.035357505083084106, 0.04268329590559006, 0.0021624802611768246]","[0.0008419958758167922, 0.0004602551052812487, -5.651206083712168e-05, 0.0008463130216114223, -0.0002565644681453705]",,,0.0,1,"[4, 3, 1, 2]",6.006030082702637,62.128421783447266,"[-0.37587884, -0.04923848, 0.14316274, 0.17653368, 0.00772943]",0.742704761904762,0.11764798942748711,0.0
9,"[0.0, 0.26319530606269836, 0.25196462869644165, 0.3167439103126526, 0.16809618473052979]","[-0.005130806006491184, -0.002019468927755952, 0.07327549159526825, -0.003930686041712761, -0.034649789333343506]","[-0.5030173063278198, 0.34626147150993347, 0.331486314535141, 0.41671037673950195, 0.22114844620227814]","[-0.0048488592728972435, -0.002169113140553236, 0.07333286106586456, -0.004011580720543861, -0.034689657390117645]","[-0.000281941844150424, 0.00014963971625547856, -5.7358003687113523e-05, 8.089411858236417e-05, 3.9859460230218247e-05]",,,0.0,1,"[1, 3, 4, 2]",5.960541248321533,62.520851135253906,"[-0.01519267, -0.00597979, 0.21697374, -0.01163903, -0.1026004]",0.7298285714285714,0.09389908820711607,0.0
10,"[0.0, 0.2792859971523285, 0.24423030018806458, 0.32048511505126953, 0.1559985727071762]","[-0.10183888673782349, 0.07368287444114685, -0.017766717821359634, 0.029049498960375786, -0.03833009675145149]","[-0.48470214009284973, 0.334778368473053, 0.2927573323249817, 0.384163498878479, 0.1869945079088211]","[-0.10229616612195969, 0.07362012565135956, -0.01779273711144924, 0.029067935422062874, -0.03785131871700287]","[0.00045726384269073606, 6.273807230172679e-05, 2.601793130452279e-05, -1.84521013579797e-05, -0.00047878510667942464]",,,0.0,1,"[4, 3, 1, 2]",6.018025875091553,64.64205169677734,"[-0.3198657, 0.23143049, -0.05580347, 0.09124155, -0.12039097]",0.7286857142857143,0.09757614184575575,0.0
11,"[0.0, 0.2686019539833069, 0.2576957046985626, 0.3180353343486786, 0.15566696226596832]","[0.009615316987037659, 0.012927564792335033, 0.13669827580451965, 0.06876859068870544, 0.03820633888244629]","[-0.43425270915031433, 0.30396154522895813, 0.29161953926086426, 0.3599024713039398, 0.17615944147109985]","[0.009163293987512589, 0.013037611730396748, 0.1368328481912613, 0.06875808537006378, 0.038357701152563095]","[0.0004520243965089321, -0.00011004930274793878, -0.0001345829077763483, 1.0499662494112272e-05, -0.0001513566094217822]",,,0.0,1,"[3, 4, 1, 2]",6.057615756988525,63.093544006347656,"[0.01979216, 0.02661009, 0.28137958, 0.14155319, 0.07864389]",0.7500190476190476,0.09949071400365173,0.0
12,"[0.0, 0.2780151069164276, 0.24770696461200714, 0.3433149755001068, 0.13096293807029724]","[-0.12895771861076355, 0.018505502492189407, -0.04581237584352493, 0.0691496729850769, -0.09007228165864944]","[-0.4295666515827179, 0.27912449836730957, 0.24869541823863983, 0.3446849584579468, 0.13148553669452667]","[-0.12928786873817444, 0.0187605619430542, -0.045925676822662354, 0.06927987933158875, -0.08977249264717102]","[0.0003301365941297263, -0.00025506652309559286, 0.00011331760470056906, -0.000130199667182751, -0.0002998052805196494]",,,0.0,1,"[4, 1, 3, 2]",6.057159900665283,63.87312698364258,"[-0.38739246, 0.05559103, -0.13762161, 0.20772749, -0.27057958]",0.7193904761904762,0.08145242499695682,0.0
13,"[0.0, 0.2673981487751007, 0.25969523191452026, 0.3398250341415405, 0.1330816000699997]","[-0.020956724882125854, -0.003940610680729151, 0.0970131978392601, 0.04022533446550369, 0.03151429072022438]","[-0.3907974660396576, 0.2504246234893799, 0.24321065843105316, 0.31825411319732666, 0.1246340423822403]","[-0.021540021523833275, -0.0035128111485391855, 0.09667839109897614, 0.0393802672624588, 0.03145395219326019]","[0.0005833142786286771, -0.00042779670911841094, 0.00033484786399640143, 0.0008450623718090355, 6.032537930877879e-05]",,,0.0,1,"[4, 3, 1, 2]",6.034452438354492,64.25251007080078,"[-0.0418749, -0.00787397, 0.19384792, 0.08037667, 0.06297061]",0.7051428571428572,0.1009158222402996,0.0
14,"[0.0, 0.2850046157836914, 0.2436348795890808, 0.34848207235336304, 0.12287851423025131]","[-0.0483880341053009, 0.07609167695045471, -0.04494412988424301, 0.04753541201353073, -0.030102677643299103]","[-0.36325380206108093, 0.2435230314731598, 0.20817454159259796, 0.2977615296840668, 0.10499390959739685]","[-0.04867914319038391, 0.07594645023345947, -0.044968076050281525, 0.04754675179719925, -0.029920848086476326]","[0.00029110172181390226, 0.00014524789003189653, 2.3948256057337858e-05, -1.1335047020111233e-05, -0.000181825555046089]",,,0.0,1,"[4, 3, 1, 2]",6.029088497161865,64.17577362060547,"[-0.11536102, 0.18140876, -0.10715047, 0.1133283, -0.07176724]",0.7180952380952381,0.09148510806169474,0.0
