round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.23503746092319489, 0.2158266305923462, 0.1848844736814499, 0.1683700531721115, 0.19588135182857513]","[0.1732867807149887, 0.15912315249443054, 0.13631033897399902, 0.12413470447063446, 0.14441803097724915]","[0.6117831468582153, 0.5617789626121521, 0.48123908042907715, 0.43825340270996094, 0.509863018989563]","[0.17272987961769104, 0.1586335301399231, 0.13590823113918304, 0.1245419830083847, 0.14386658370494843]","[0.0005568852648139, 0.000489629979711026, 0.00040211528539657593, -0.0004072853771504015, 0.0005514255608431995]",,,0.0,0,,6.346280574798584,6.4564642906188965,"[0.61178315, 0.56177896, 0.48123908, 0.4382534, 0.50986302]",0.7465142857142858,0.04517179249219605,0.0
2,"[0.23096731305122375, 0.2113504707813263, 0.18059006333351135, 0.17708484828472137, 0.20000730454921722]","[-0.014784691855311394, -0.01788155548274517, -0.01799885369837284, 0.057194095104932785, 0.03149537369608879]","[0.5446231961250305, 0.49836647510528564, 0.425833135843277, 0.41756781935691833, 0.471619188785553]","[-0.01639014668762684, -0.019546426832675934, -0.01998729258775711, 0.05849871784448624, 0.030436132103204727]","[0.0016054589068517089, 0.0016648713499307632, 0.001988413278013468, -0.0013046161038801074, 0.0010592297185212374]",,,0.0,0,,6.146800994873047,6.249587535858154,"[-0.05981637, -0.07234576, -0.07282032, 0.23139764, 0.12742496]",0.6229333333333333,0.03033522203025152,0.0
3,"[0.22783663868904114, 0.20595234632492065, 0.181783989071846, 0.18688715994358063, 0.1975397765636444]","[0.08352852612733841, 0.060066867619752884, 0.08883810043334961, 0.14288003742694855, 0.07390507310628891]","[0.5196483731269836, 0.4697348177433014, 0.4146117568016052, 0.42625105381011963, 0.4505474865436554]","[0.08314457535743713, 0.059804677963256836, 0.0884360820055008, 0.14254803955554962, 0.07362130284309387]","[0.00038393904105760157, 0.00026221867301501334, 0.00040203225216828287, 0.00033200278994627297, 0.00028378525166772306]",,,0.0,0,,6.06259298324585,6.107692718505859,"[0.29487538, 0.2120502, 0.31361943, 0.50440019, 0.26090235]",0.6937142857142857,0.04913740804867722,0.0
4,"[0.22392629086971283, 0.20355388522148132, 0.17580175399780273, 0.20473015308380127, 0.19198791682720184]","[0.0017788615077733994, 0.007138406857848167, -0.012511715292930603, 0.10391450673341751, -0.008977977558970451]","[0.46844810247421265, 0.42582952976226807, 0.36777278780937195, 0.4282902479171753, 0.4016338288784027]","[0.0011977525427937508, 0.006445080973207951, -0.013649321161210537, 0.10427232831716537, -0.01026046834886074]","[0.0005811081500723958, 0.0006933282129466534, 0.0011376467300578952, -0.00035781433689408004, 0.0012824897421523929]",,,0.0,0,,5.997270584106445,6.090228080749512,"[0.00764587, 0.03068216, -0.05377761, 0.44664332, -0.03858897]",0.6451047619047618,0.013615776911452215,0.0
5,"[0.2241891622543335, 0.20035330951213837, 0.17926527559757233, 0.2084171622991562, 0.187775120139122]","[0.05021786689758301, 0.027504071593284607, 0.056608475744724274, 0.06409585475921631, 0.01964198425412178]","[0.4402984380722046, 0.39348581433296204, 0.35206976532936096, 0.4093228876590729, 0.36878275871276855]","[0.05053280293941498, 0.02780565246939659, 0.05686061084270477, 0.06416715681552887, 0.019284158945083618]","[-0.00031493822461925447, -0.0003015811089426279, -0.0002521458955015987, -7.126051059458405e-05, 0.0003578124742489308]",,,0.0,0,,6.007022380828857,6.039825916290283,"[0.18695156, 0.10239243, 0.21074258, 0.23861668, 0.07312337]",0.68,0.021005332951297917,0.0
6,"[0.2221812903881073, 0.20677058398723602, 0.16715207695960999, 0.21697857975959778, 0.1869174838066101]","[0.018943633884191513, 0.05434015020728111, -0.032723136246204376, 0.06511875987052917, 0.01962115429341793]","[0.4038262367248535, 0.3758164644241333, 0.30380773544311523, 0.39437001943588257, 0.33973240852355957]","[0.019726524129509926, 0.055074505507946014, -0.03301316127181053, 0.06545142829418182, 0.02034945972263813]","[-0.0007828917587175965, -0.0007343321922235191, 0.00029001437360420823, -0.00033268192782998085, -0.0007283230661414564]",,,0.0,0,,5.993044376373291,6.029232501983643,"[0.07557649, 0.21679251, -0.13055044, 0.25979427, 0.07827949]",0.6608761904761905,0.07301972690648795,0.0
7,"[0.21112655103206635, 0.20470744371414185, 0.15792492032051086, 0.23702505230903625, 0.1892160028219223]","[-0.047593966126441956, -0.007219706196337938, -0.039909690618515015, 0.09254097938537598, 0.012240537442266941]","[0.34613266587257385, 0.3356088399887085, 0.2589109539985657, 0.3885921239852905, 0.31021130084991455]","[-0.04830217361450195, -0.007025628350675106, -0.03999795764684677, 0.0908319354057312, 0.011262070387601852]","[0.0007082088268361986, -0.00019408999651204795, 8.8256158051081e-05, 0.0017090376932173967, 0.0009784772992134094]",,,0.0,0,,6.007984161376953,6.055156230926514,"[-0.17310943, -0.02625961, -0.14516008, 0.33659133, 0.04452145]",0.6747428571428572,0.04129220154857294,0.0
8,"[0.21050035953521729, 0.19885773956775665, 0.15685217082500458, 0.24857881665229797, 0.18521085381507874]","[0.0103395264595747, -0.012411757372319698, 0.005147519521415234, 0.06406402587890625, -0.005472801625728607]","[0.315136194229126, 0.2977062463760376, 0.23482048511505127, 0.3721427619457245, 0.2772757411003113]","[0.011084847152233124, -0.01252720132470131, 0.004500772804021835, 0.06438583135604858, -0.0061235008761286736]","[-0.0007453257567249238, 0.00011542846914380789, 0.0006467414787039161, -0.00032180213020183146, 0.0006506969220936298]",,,0.0,0,,6.0040740966796875,6.060229778289795,"[0.03616807, -0.04341682, 0.01800623, 0.22409849, -0.01914407]",0.6430476190476191,0.045946921543979724,0.0
9,"[0.21675285696983337, 0.18961767852306366, 0.13562585413455963, 0.2749303877353668, 0.1830732226371765]","[0.01828504353761673, -0.04157597944140434, -0.08694735169410706, 0.09528934210538864, -0.013591363094747066]","[0.28991734981536865, 0.25362274050712585, 0.18140609562397003, 0.36773261427879333, 0.24486923217773438]","[0.017924264073371887, -0.040914759039878845, -0.08685388416051865, 0.09448116272687912, -0.012774460017681122]","[0.0003607685794122517, -0.0006612089346162975, -9.343121200799942e-05, 0.000808162905741483, -0.0008169031934812665]",,,0.0,0,,6.03095006942749,6.049274921417236,"[0.06294774, -0.14312866, -0.29932329, 0.32804126, -0.04678937]",0.6748952380952381,0.04483418704269826,0.0
10,"[0.2153484970331192, 0.1901869922876358, 0.1283409744501114, 0.2922985851764679, 0.17382493615150452]","[0.011878518387675285, 0.018541371449828148, -0.021606704220175743, 0.10187239199876785, -0.026513177901506424]","[0.2641397714614868, 0.23327745497226715, 0.15741905570030212, 0.3585243821144104, 0.21320825815200806]","[0.0130146574229002, 0.019290026277303696, -0.02052624337375164, 0.10242073237895966, -0.027213556692004204]","[-0.0011361264623701572, -0.0007486398098990321, -0.0010804537450894713, -0.0005483601707965136, 0.0007003597565926611]",,,0.0,0,,6.017987251281738,6.049949645996094,"[0.03214138, 0.05017, -0.0584643, 0.27565047, -0.07174043]",0.6542476190476191,0.07797658339970637,0.0
