round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
1,"[0.0, 0.0, 0.0, 0.6018537878990173, 0.39814627170562744]","[-0.20045813918113708, -0.013019319623708725, -0.011768316850066185, 0.15147188305854797, 0.10020367801189423]","[-0.7902626395225525, -0.05132583901286125, -0.04639403149485588, 0.5971449613571167, 0.39503124356269836]","[-0.19987836480140686, -0.013286063447594643, -0.011855780147016048, 0.1515287160873413, 0.0998978465795517]","[-0.0005797789781354368, 0.0002667598892003298, 8.744796650717035e-05, -5.682184928446077e-05, 0.000305819179629907]",,,0.0,1,,6.373783111572266,63.908592224121094,"[-0.79026264, -0.05132584, -0.04639403, 0.59714496, 0.39503124]",0.6248380952380954,0.034220788790025214,0.0
2,"[0.0, 0.0, 0.013357558287680149, 0.5743246674537659, 0.41231781244277954]","[-0.4261018633842468, 0.1323508322238922, 0.2667738199234009, 0.07678158581256866, 0.2031271755695343]","[-0.7984771728515625, -0.019095521420240402, 0.012865100055932999, 0.5531508326530457, 0.3971167206764221]","[-0.41386568546295166, 0.1284428834915161, 0.2613172233104706, 0.07044355571269989, 0.20428888499736786]","[-0.012236157432198524, 0.003907961305230856, 0.005456629674881697, 0.0063380287028849125, -0.0011616419069468975]",,,0.0,1,,6.282329559326172,62.28561019897461,"[-0.87240815, 0.27097732, 0.54619724, 0.15720391, 0.41588601]",0.6760380952380952,0.06879588766451128,0.0
3,"[0.0, 0.00020799470075871795, 0.05071239545941353, 0.5428186655044556, 0.4062609076499939]","[-0.37550318241119385, 0.09484611451625824, 0.18610769510269165, -0.04916467145085335, 0.04612712934613228]","[-0.7874115705490112, 0.00018730759620666504, 0.045668553560972214, 0.4888300597667694, 0.36585429310798645]","[-0.37319621443748474, 0.09613688290119171, 0.18552152812480927, -0.04927492514252663, 0.04737519472837448]","[-0.0023068960290402174, -0.0012907260097563267, 0.0005860696546733379, 0.00011029606685042381, -0.0012480560690164566]",,,0.0,1,,6.0844268798828125,62.20029830932617,"[-0.68782163, 0.17373277, 0.34089965, -0.09005656, 0.08449259]",0.6406857142857143,0.0024704884340099875,0.0
4,"[0.0, 0.034274872392416, 0.09347523003816605, 0.4760582745075226, 0.39619165658950806]","[-0.4223739802837372, 0.2232922613620758, 0.3112833797931671, -0.10386799275875092, 0.1836128681898117]","[-0.7663357853889465, 0.03065398707985878, 0.08360026776790619, 0.425766259431839, 0.3543369472026825]","[-0.4245889186859131, 0.22412514686584473, 0.30956339836120605, -0.10557316243648529, 0.18515872955322266]","[0.0022149670403450727, -0.0008329318952746689, 0.001719931373372674, 0.0017051423201337457, -0.0015458494890481234]",,,0.0,1,,6.111732482910156,61.18513870239258,"[-0.57665431, 0.30485409, 0.42498568, -0.14180779, 0.25068104]",0.6535619047619048,0.02005835616995555,0.0
5,"[0.0, 0.05888917297124863, 0.1300239861011505, 0.42845308780670166, 0.3826338052749634]","[-0.3025207817554474, 0.15279820561408997, 0.23800119757652283, -0.15392017364501953, 0.02420562319457531]","[-0.7333172559738159, 0.04961782693862915, 0.10955336689949036, 0.36099863052368164, 0.322393000125885]","[-0.30346155166625977, 0.15378554165363312, 0.23709669709205627, -0.15327158570289612, 0.02575276792049408]","[0.0009408036130480468, -0.000987309031188488, 0.0009045076440088451, -0.0006485877675004303, -0.001547185005620122]",,,0.0,1,,6.087411403656006,60.79572296142578,"[-0.43615055, 0.22029237, 0.3431313, -0.22190994, 0.03489776]",0.6131047619047619,0.03612183916538536,0.0
6,"[0.0, 0.09630288928747177, 0.16118520498275757, 0.3757656514644623, 0.3667462468147278]","[-0.5213667154312134, 0.32489529252052307, 0.3235803544521332, -0.12294420599937439, 0.12874457240104675]","[-0.7164669632911682, 0.07985305041074753, 0.13365258276462555, 0.31157979369163513, 0.30410102009773254]","[-0.5225605368614197, 0.3234140872955322, 0.31970587372779846, -0.12747877836227417, 0.1332390457391739]","[0.0011937909293919802, 0.0014812214067205787, 0.003874547779560089, 0.004534579813480377, -0.004494432359933853]",,,0.0,1,,6.114038944244385,61.130428314208984,"[-0.56481421, 0.35197008, 0.35054556, -0.13318962, 0.13947336]",0.6493714285714285,0.01898311517164164,0.0
7,"[0.0, 0.12713119387626648, 0.18963833153247833, 0.329201340675354, 0.3540290594100952]","[-0.4819601774215698, 0.2242216169834137, 0.2325010597705841, -0.1544502228498459, 0.05116944760084152]","[-0.7066651582717896, 0.10063976049423218, 0.1501217484474182, 0.26060280203819275, 0.2802569568157196]","[-0.48341846466064453, 0.22491455078125, 0.23027408123016357, -0.1570712924003601, 0.05209173634648323]","[0.0014582941075786948, -0.0006929038208909333, 0.0022269589826464653, 0.0026210860814899206, -0.000922303821425885]",,,0.0,1,,6.083848476409912,60.43373489379883,"[-0.61844909, 0.28772017, 0.29834431, -0.19818982, 0.0656604]",0.6623238095238096,0.016500396190847644,0.0
8,"[0.0, 0.15945465862751007, 0.1981155425310135, 0.2766762971878052, 0.3657534718513489]","[-0.578654408454895, 0.22651593387126923, 0.08581966161727905, -0.2775394320487976, 0.13419803977012634]","[-0.7027720808982849, 0.11671445518732071, 0.14501267671585083, 0.20251601934432983, 0.2677169442176819]","[-0.5785471200942993, 0.22673480212688446, 0.08547087013721466, -0.277508944272995, 0.1345449984073639]","[-0.00010729313362389803, -0.00021880515851080418, 0.000348767644027248, -3.049455517611932e-05, -0.0003469505172688514]",,,0.0,1,,6.1102776527404785,61.03458023071289,"[-0.66773474, 0.26138669, 0.09903108, -0.32026494, 0.15485701]",0.6747428571428572,0.006395221848349619,0.0
9,"[0.0, 0.19141718745231628, 0.2007569968700409, 0.24554294347763062, 0.362282931804657]","[-0.4968612790107727, 0.18870322406291962, 0.020139627158641815, -0.17319197952747345, -0.011075902730226517]","[-0.6893526911735535, 0.1266370713710785, 0.13281606137752533, 0.16244538128376007, 0.2396777868270874]","[-0.49604299664497375, 0.18921151757240295, 0.019487187266349792, -0.17398643493652344, -0.0111809391528368]","[-0.0008182656019926071, -0.0005082799470983446, 0.0006524804048240185, 0.0007944737444631755, 0.00010503346857149154]",,,0.0,1,,6.015824794769287,60.73006057739258,"[-0.568578, 0.21594055, 0.02304657, -0.19819042, -0.01267459]",0.692952380952381,0.011628615421664601,0.0
10,"[0.0, 0.22136938571929932, 0.21698586642742157, 0.1906721591949463, 0.3709726333618164]","[-0.5108630061149597, 0.19758036732673645, 0.11651961505413055, -0.30380213260650635, 0.08724232017993927]","[-0.6721867322921753, 0.13399556279182434, 0.13134220242500305, 0.11541444063186646, 0.22455087304115295]","[-0.5110838413238525, 0.19777369499206543, 0.11631102859973907, -0.30417004227638245, 0.0876435860991478]","[0.0002208073710789904, -0.00019335771503392607, 0.0002085633168462664, 0.0003679392102640122, -0.00040128850378096104]",,,0.0,1,,6.041359901428223,60.728511810302734,"[-0.51769328, 0.20022203, 0.11807749, -0.30786398, 0.08840875]",0.6674285714285714,0.007427613229252561,0.0
11,"[0.0, 0.2541843354701996, 0.22392238676548004, 0.15197062492370605, 0.3699226379394531]","[-0.4597969055175781, 0.109734445810318, -0.003955002874135971, -0.20148822665214539, -0.06382308900356293]","[-0.6596618294715881, 0.13364914059638977, 0.11773752421140671, 0.07990556210279465, 0.19450388848781586]","[-0.4604872763156891, 0.10979586839675903, -0.004685206338763237, -0.20251122117042542, -0.06322170048952103]","[0.0006903409375809133, -6.143789505586028e-05, 0.0007301989826373756, 0.0010230375919491053, -0.0006013635429553688]",,,0.0,1,,6.062625885009766,60.87345886230469,"[-0.54693758, 0.13053131, -0.00470456, -0.23967427, -0.07591884]",0.681447619047619,0.014691656734738823,0.0
12,"[0.0, 0.26992127299308777, 0.22916056215763092, 0.1124369204044342, 0.3884812295436859]","[-0.5889396667480469, 0.05940160155296326, 0.010758865624666214, -0.20037193596363068, 0.06551314890384674]","[-0.6507542729377747, 0.1260392665863037, 0.10700612515211105, 0.05250222608447075, 0.18140064179897308]","[-0.5898053646087646, 0.05968959629535675, 0.01023106649518013, -0.20100292563438416, 0.06574848294258118]","[0.0008657194557599723, -0.0002880399115383625, 0.0005277796881273389, 0.000631002418231219, -0.0002353469462832436]",,,0.0,1,,6.007094860076904,60.44347381591797,"[-0.5705865, 0.05755047, 0.01042359, -0.19412774, 0.06347156]",0.6832,0.009619798659545209,0.0
13,"[0.0, 0.3029683828353882, 0.21526764333248138, 0.08025297522544861, 0.401511013507843]","[-0.4514468014240265, 0.044959794729948044, -0.12405392527580261, -0.15896570682525635, -0.06883536279201508]","[-0.6311318874359131, 0.11796203255653381, 0.08381537348031998, 0.031246837228536606, 0.15633001923561096]","[-0.451093852519989, 0.0451531782746315, -0.12452222406864166, -0.15980759263038635, -0.06810064613819122]","[-0.00035290411324240267, -0.00019338603306096047, 0.00046830179053358734, 0.0008418869110755622, -0.0007347345817834139]",,,0.0,1,,6.097315788269043,61.15447235107422,"[-0.45453081, 0.04526693, -0.12490138, -0.16005166, -0.06930561]",0.6686476190476189,0.018161826355512778,0.0
