round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.34901437163352966, 0.11265294253826141, 0.07087534666061401, 0.2242971658706665, 0.2431601732969284]","[0.5542808771133423, 0.5778061151504517, 0.36741214990615845, 0.4668923616409302, 0.3355572521686554]","[0.40644940733909607, 0.13119150698184967, 0.08253884315490723, 0.26120829582214355, 0.2831754684448242]","[0.5545216202735901, 0.5781806707382202, 0.3675795793533325, 0.46727874875068665, 0.33565396070480347]","[-0.0002406913845334202, -0.00037453268305398524, -0.00016745005268603563, -0.00038640241837128997, -9.676324407337233e-05]",,,0.0,5,,29.689441680908203,234.42041015625,"[0.10913591, 0.11376794, 0.07234213, 0.09192942, 0.06607001]",0.5608380952380952,0.018207589527875583,0.0
12,"[0.34604886174201965, 0.11612314730882645, 0.07564787566661835, 0.22266417741775513, 0.23951593041419983]","[0.9196282029151917, 0.6547026038169861, 0.6211972236633301, 0.6130603551864624, 0.5131454467773438]","[0.37824001908302307, 0.1269254833459854, 0.08268500864505768, 0.2433774769306183, 0.26179686188697815]","[0.9197139739990234, 0.6547621488571167, 0.6212432384490967, 0.6131011247634888, 0.5131925940513611]","[-8.567231998313218e-05, -5.959337795502506e-05, -4.6035784180276096e-05, -4.075293691130355e-05, -4.7151403123280033e-05]",,,0.0,5,,39.950645446777344,264.599365234375,"[0.12435544, 0.08853124, 0.08400053, 0.08290023, 0.06938937]",0.6012190476190475,0.00027830639302051097,0.0
13,"[0.33627384901046753, 0.12294826656579971, 0.0823080837726593, 0.22304219007492065, 0.23542755842208862]","[1.32868492603302, 1.508931279182434, 1.2158987522125244, 1.5563758611679077, 1.2012977600097656]","[0.35370078682899475, 0.12931989133358002, 0.08657358586788177, 0.23460105061531067, 0.24762827157974243]","[1.3286867141723633, 1.5089337825775146, 1.215900182723999, 1.5563772916793823, 1.2012994289398193]","[-1.7308062751908437e-06, -2.373473080297117e-06, -1.347246552541037e-06, -1.4294448646978708e-06, -1.6724596889616805e-06]",,,0.0,5,,23.3502254486084,255.4966583251953,"[0.1328477, 0.1508695, 0.12157084, 0.15561321, 0.12011097]",0.497447619047619,0.026269143089677174,0.0
14,"[0.32993948459625244, 0.12563350796699524, 0.0890849381685257, 0.22359752655029297, 0.23174454271793365]","[1.3883180618286133, 1.0005377531051636, 1.1605865955352783, 1.389683485031128, 1.0460633039474487]","[0.3325265049934387, 0.12661857903003693, 0.0897834450006485, 0.22535072267055511, 0.23356162011623383]","[1.388456106185913, 1.000608205795288, 1.1607081890106201, 1.3898277282714844, 1.0461769104003906]","[-0.0001379923924105242, -7.043161167530343e-05, -0.00012148900714237243, -0.00014414846373256296, -0.00011358277697581798]",,,0.0,5,,29.380346298217773,250.70513916015625,"[0.14195813, 0.10230687, 0.11867217, 0.14209776, 0.10696194]",0.616152380952381,0.054266243982564744,0.0
15,"[0.330255389213562, 0.13255955278873444, 0.09174325317144394, 0.21633516252040863, 0.22910667955875397]","[0.7948867678642273, 0.6040862798690796, 0.3285754323005676, 0.2075740396976471, 0.4316648244857788]","[0.3164730668067932, 0.12702754139900208, 0.0879145935177803, 0.20730699598789215, 0.21954552829265594]","[0.7948884963989258, 0.6041117310523987, 0.32860666513442993, 0.20755767822265625, 0.4316752552986145]","[-1.753184619701642e-06, -2.548500560806133e-05, -3.121435292996466e-05, 1.636425258766394e-05, -1.0430211659695487e-05]",,,0.0,5,,27.410934448242188,205.6212921142578,"[0.1719923, 0.13070816, 0.07109496, 0.04491349, 0.09340075]",0.6814857142857143,0.13354659011861675,0.0
16,"[0.3220435380935669, 0.1368539184331894, 0.09837332367897034, 0.21673591434955597, 0.2259933203458786]","[0.5391510725021362, 0.4932878911495209, 0.474834144115448, 0.5640107989311218, 0.46825867891311646]","[0.2985268235206604, 0.1268603801727295, 0.09118976444005966, 0.2009091079235077, 0.20949050784111023]","[0.5391645431518555, 0.4932166337966919, 0.4750167727470398, 0.5640182495117188, 0.4680984616279602]","[-1.3519727872335352e-05, 7.125976117094979e-05, -0.00018262902449350804, -7.463736892532324e-06, 0.00016019798931665719]",,,0.0,5,,25.508346557617188,200.47064208984375,"[0.13701077, 0.12535587, 0.12066635, 0.14332819, 0.11899537]",0.4528761904761905,0.16036354749021198,0.0
17,"[0.3185548782348633, 0.14186349511146545, 0.10422336310148239, 0.21427106857299805, 0.22108717262744904]","[1.3377060890197754, 0.9101535081863403, 0.7726069688796997, 0.8941242694854736, 0.8093661069869995]","[0.29196953773498535, 0.13002413511276245, 0.09552529454231262, 0.1963888555765152, 0.20263610780239105]","[1.3364076614379883, 0.9091848134994507, 0.7717899084091187, 0.8928333520889282, 0.8086376190185547]","[0.0012984147761017084, 0.0009686753037385643, 0.0008170056971721351, 0.0012909250799566507, 0.0007284955936484039]",,,0.0,5,,20.382675170898438,162.4783935546875,"[0.23295388, 0.15849803, 0.1345451, 0.15570664, 0.14094649]",0.6441904761904762,0.1608543241687046,0.0
18,"[0.3140593469142914, 0.14577420055866241, 0.11091652512550354, 0.20990508794784546, 0.21934477984905243]","[0.28012198209762573, 0.25463593006134033, 0.27099156379699707, 0.15893687307834625, 0.22467756271362305]","[0.27389341592788696, 0.12713073194026947, 0.09673110395669937, 0.18305973708629608, 0.1912921667098999]","[0.27980509400367737, 0.2543286681175232, 0.2708223760128021, 0.15905478596687317, 0.22449536621570587]","[0.0003168766270391643, 0.00030724937096238136, 0.00016916145978029817, -0.00011790163262048736, 0.00018217774049844593]",,,0.0,5,,22.378074645996094,168.64443969726562,"[0.11120814, 0.1010902, 0.10758337, 0.06309777, 0.08919676]",0.5609904761904763,0.03527891436982156,0.0
19,"[0.30826258659362793, 0.1515011489391327, 0.11580852419137955, 0.20675374567508698, 0.21767401695251465]","[0.9366034269332886, 0.8991371393203735, 0.7136220932006836, 0.6658765077590942, 0.785324215888977]","[0.26087063550949097, 0.12820953130722046, 0.09800424426794052, 0.17496764659881592, 0.18420904874801636]","[0.9370076060295105, 0.8992897272109985, 0.7138184309005737, 0.6657751798629761, 0.7855157852172852]","[-0.0004042465297970921, -0.0001525932311778888, -0.00019643334962893277, 0.00010130482405656949, -0.00019156020425725728]",,,0.0,5,,19.825016021728516,202.84832763671875,"[0.14366566, 0.1379187, 0.10946254, 0.10213884, 0.12046093]",0.659047619047619,0.047937664295595886,0.0
20,"[0.30819934606552124, 0.1516396850347519, 0.12159266322851181, 0.20532943308353424, 0.21323885023593903]","[1.0359314680099487, 0.516013503074646, 0.6250170469284058, 0.6386914253234863, 0.5532206892967224]","[0.2559719681739807, 0.12594285607337952, 0.10098759829998016, 0.17053435742855072, 0.1771034449338913]","[1.0361278057098389, 0.5161497592926025, 0.6252553462982178, 0.6388886570930481, 0.553236186504364]","[-0.0001962728420039639, -0.0001362972252536565, -0.00023827223049011081, -0.00019722558499779552, -1.5488047210965306e-05]",,,0.0,5,,28.25113296508789,170.6903533935547,"[0.21188419, 0.10554279, 0.12783782, 0.13063471, 0.11315297]",0.6582476190476191,0.01767489145363843,0.0
