round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.24815809726715088, 0.19342488050460815, 0.16962569952011108, 0.19700899720191956, 0.19178228080272675]","[0.3123023211956024, 0.6139554977416992, 0.40676745772361755, 0.7576034069061279, 0.6226934194564819]","[0.4856935739517212, 0.378570020198822, 0.33199042081832886, 0.38558483123779297, 0.37535515427589417]","[0.3125060498714447, 0.6136611700057983, 0.4066687822341919, 0.7575926780700684, 0.6223299503326416]","[-0.0002037255180766806, 0.00029431487200781703, 9.865711035672575e-05, 1.0791997738124337e-05, 0.00036352951428852975]",,,0.0,5,,13.708967208862305,107.17731475830078,"[0.13059692, 0.25674063, 0.17009984, 0.31681055, 0.2603946]",0.6169904761904762,0.07338332099883904,0.0
12,"[0.23780477046966553, 0.19967979192733765, 0.1701524704694748, 0.1947026550769806, 0.19766032695770264]","[0.533591628074646, 1.1620250940322876, 0.7607761025428772, 0.7315965890884399, 1.1352933645248413]","[0.4568027853965759, 0.3835679292678833, 0.32684844732284546, 0.37400728464126587, 0.37968870997428894]","[0.5336052775382996, 1.16177237033844, 0.7605469822883606, 0.731485903263092, 1.1347466707229614]","[-1.3668026440427639e-05, 0.00025273094070144, 0.00022908361279405653, 0.00011069467291235924, 0.0005466326838359237]",,,0.0,5,,15.838879585266113,110.69515991210938,"[0.19678603, 0.42854926, 0.28057057, 0.26980931, 0.41869074]",0.5293714285714286,0.09357411780755642,0.0
13,"[0.23711854219436646, 0.20089171826839447, 0.16781631112098694, 0.19531790912151337, 0.19885556399822235]","[0.9363915920257568, 0.9232719540596008, 0.5286306142807007, 0.856857419013977, 0.9135940074920654]","[0.43346425890922546, 0.3672398626804352, 0.30677640438079834, 0.35705068707466125, 0.3635176718235016]","[0.9348400831222534, 0.9227662086486816, 0.5281301140785217, 0.8568049669265747, 0.9128929376602173]","[0.001551507506519556, 0.0005056627560406923, 0.0005004798294976354, 5.242539555183612e-05, 0.0007010280387476087]",,,0.0,5,,15.575688362121582,116.3633804321289,"[0.22341764, 0.22028737, 0.12612823, 0.20444125, 0.21797827]",0.5454476190476191,0.11781111128929159,0.0
14,"[0.2299303263425827, 0.20547665655612946, 0.16626113653182983, 0.19835227727890015, 0.19997966289520264]","[0.6054253578186035, 1.1959171295166016, 0.6544678211212158, 1.0716685056686401, 0.9653414487838745]","[0.4068619906902313, 0.36359119415283203, 0.29419928789138794, 0.3509846031665802, 0.35386425256729126]","[0.6051090955734253, 1.1954905986785889, 0.6542153358459473, 1.071242094039917, 0.9639803767204285]","[0.0003163144865538925, 0.00042659006430767477, 0.0002524757292121649, 0.00042635362478904426, 0.0013611674075946212]",,,0.0,5,,12.942094802856445,166.21534729003906,"[0.16744179, 0.33075339, 0.1810054, 0.29639012, 0.26698336]",0.5622095238095238,0.05949888588830399,0.0
15,"[0.22908912599086761, 0.20382101833820343, 0.16270653903484344, 0.20252744853496552, 0.20185589790344238]","[0.36526042222976685, 0.28876379132270813, 0.14139291644096375, 0.519231915473938, 0.42630794644355774]","[0.3807501494884491, 0.3387541174888611, 0.2704211175441742, 0.33660417795181274, 0.33548805117607117]","[0.36497268080711365, 0.2885146737098694, 0.14121520519256592, 0.5191588401794434, 0.4264017939567566]","[0.0002877169754356146, 0.0002491420309524983, 0.0001777039869921282, 7.303990423679352e-05, -9.387983300257474e-05]",,,0.0,5,,15.794737815856934,126.33662414550781,"[0.14574371, 0.11522055, 0.05641763, 0.20718035, 0.17010248]",0.5376,0.1260423640648234,0.0
16,"[0.22441060841083527, 0.20436349511146545, 0.16238440573215485, 0.20594705641269684, 0.20289447903633118]","[0.2883085012435913, 0.4578470289707184, 0.33317476511001587, 0.5782104730606079, 0.47488659620285034]","[0.3532814085483551, 0.32172197103500366, 0.2556358277797699, 0.3242149353027344, 0.3194093704223633]","[0.2846066951751709, 0.4557299017906189, 0.332101047039032, 0.5769075155258179, 0.47347694635391235]","[0.0037018023431301117, 0.002117113908752799, 0.0010736966505646706, 0.0013030319241806865, 0.0014096451923251152]",,,0.0,5,,17.06103515625,135.73793029785156,"[0.1060628, 0.16843256, 0.12256818, 0.21271181, 0.17470106]",0.5610666666666666,0.11163136663371898,0.0
17,"[0.22171984612941742, 0.20394158363342285, 0.1597048044204712, 0.2105521559715271, 0.20408159494400024]","[0.35779374837875366, 0.4499880373477936, 0.21406401693820953, 0.7613602876663208, 0.5450486540794373]","[0.32656314969062805, 0.3003782033920288, 0.2352234423160553, 0.31011468172073364, 0.3005844056606293]","[0.35598528385162354, 0.4497360587120056, 0.2128123641014099, 0.7589696645736694, 0.5430499315261841]","[0.0018084492767229676, 0.0002519733097869903, 0.001251634443178773, 0.002390710636973381, 0.001998662482947111]",,,0.0,5,,17.289045333862305,134.13601684570312,"[0.0860989, 0.10828438, 0.05151201, 0.18321249, 0.13115962]",0.5493333333333335,0.05773013773704236,0.0
18,"[0.22196471691131592, 0.2047436237335205, 0.16286949813365936, 0.20724605023860931, 0.2031761109828949]","[0.7516905069351196, 0.7179177403450012, 0.6787348985671997, 0.5512528419494629, 0.6399368643760681]","[0.31729522347450256, 0.29267793893814087, 0.23281949758529663, 0.29625511169433594, 0.2904371917247772]","[0.7517135143280029, 0.7178987860679626, 0.6788771748542786, 0.5511274933815002, 0.6397379040718079]","[-2.2988371711107902e-05, 1.898696973512415e-05, -0.00014228861255105585, 0.00012536408030427992, 0.00019895103469025344]",,,0.0,5,,15.96582317352295,103.12689208984375,"[0.23388374, 0.22337556, 0.21118407, 0.17151883, 0.1991123]",0.5619809523809524,0.03350530360952819,0.0
19,"[0.22011823952198029, 0.20470799505710602, 0.15998390316963196, 0.21186994016170502, 0.20331989228725433]","[0.6934918165206909, 0.7359951734542847, 0.4204567074775696, 1.0141165256500244, 0.74070805311203]","[0.30204281210899353, 0.2808971107006073, 0.21952742338180542, 0.29072463512420654, 0.2789923846721649]","[0.6934328079223633, 0.7360195517539978, 0.42016512155532837, 1.0143992900848389, 0.7411826252937317]","[5.897541996091604e-05, -2.440676325932145e-05, 0.0002916331577580422, -0.00028275250224396586, -0.00047460562200285494]",,,0.0,5,,14.225870132446289,117.3144302368164,"[0.16477101, 0.17486964, 0.09989891, 0.24095021, 0.1759894]",0.5065142857142857,0.01575883016673718,0.0
20,"[0.21222291886806488, 0.2050345242023468, 0.1625988781452179, 0.21268093585968018, 0.20746266841888428]","[0.28240156173706055, 0.5770773887634277, 0.5477538108825684, 0.6166613101959229, 0.7297269105911255]","[0.28095677495002747, 0.2714402377605438, 0.21526071429252625, 0.2815631330013275, 0.2746548056602478]","[0.28234532475471497, 0.5771799087524414, 0.5476702451705933, 0.6166025400161743, 0.7300083637237549]","[5.625122503261082e-05, -0.00010254650987917557, 8.356637408724055e-05, 5.8827987231779844e-05, -0.0002814747567754239]",,,0.0,5,,17.056406021118164,130.0050506591797,"[0.09118269, 0.18632855, 0.17686045, 0.19910952, 0.23561651]",0.5545904761904762,0.05956541592992459,0.0
