round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.12787383794784546, 0.4115532338619232, 0.19993160665035248, 0.2606413662433624, 0.0]","[-0.05726082623004913, 0.4397937059402466, -0.13633596897125244, -0.09915619343519211, 0.1801692098379135]","[0.06175185739994049, 0.19874411821365356, 0.09654943645000458, 0.12586693465709686, 0.30407941341400146]","[-0.05338776484131813, 0.43994593620300293, -0.13517087697982788, -0.09905517846345901, 0.17973995208740234]","[-0.0038730893284082413, -0.00015226929099299014, -0.0011650394881144166, -0.00010102355008712038, 0.00042926007881760597]",,,0.0,0,"[0, 1, 2, 3]",6.077987194061279,6.215487480163574,"[-0.0436615, 0.33534363, -0.10395646, -0.07560681, 0.13737939]",0.6409904761904762,0.17610574682611368,0.0
12,"[0.060684964060783386, 0.30559200048446655, 0.14446723461151123, 0.0, 0.4892558157444]","[-0.22634144127368927, 0.03595096245408058, -0.010182425379753113, -0.025892462581396103, 0.20540887117385864]","[0.03613351285457611, 0.18195794522762299, 0.08601979911327362, 0.11105602234601974, 0.2913164794445038]","[-0.2166464626789093, 0.0335458368062973, -0.007566723972558975, -0.02753548137843609, 0.2002691626548767]","[-0.00969498697668314, 0.00240509444847703, -0.0026156511157751083, 0.00164304138161242, 0.005139760207384825]",,,0.0,0,"[2, 1, 4, 0]",6.102894306182861,6.336435794830322,"[-0.19443157, 0.03088256, -0.0087469, -0.02224211, 0.1764501]",0.6416,0.0746550350735985,0.0
13,"[0.06948179006576538, 0.4422239363193512, 0.22033411264419556, 0.2679601013660431, 0.0]","[-0.06916356831789017, 0.03293617069721222, 0.062121156603097916, 0.012066135182976723, 0.043909408152103424]","[0.026202820241451263, 0.16677051782608032, 0.08309191465377808, 0.10105253010988235, 0.26619547605514526]","[-0.06810984015464783, 0.03285042196512222, 0.062464743852615356, 0.012054871767759323, 0.043555185198783875]","[-0.0010537253692746162, 8.576625259593129e-05, -0.0003436436818446964, 1.1253748198214453e-05, 0.00035423962981440127]",,,0.0,0,"[2, 3, 0, 1]",6.150684833526611,6.233139991760254,"[-0.0631734, 0.03008361, 0.05674092, 0.0110211, 0.04010647]",0.6359619047619047,0.11456007090523246,0.0
14,"[0.007870602421462536, 0.0, 0.16829673945903778, 0.20546771585941315, 0.6183649301528931]","[-0.2562539279460907, 0.04089724272489548, -0.09662464261054993, -0.11354927718639374, 0.08608463406562805]","[0.0031367652118206024, 0.15335653722286224, 0.06707331538200378, 0.08188750594854355, 0.24644437432289124]","[-0.25263673067092896, 0.04011770337820053, -0.09728298336267471, -0.11397148668766022, 0.08467301726341248]","[-0.0036171586252748966, 0.0007795756100676954, 0.0006583633366972208, 0.0004221923591103405, 0.0014116786187514663]",,,0.0,0,"[3, 2, 0, 4]",6.086778163909912,6.206244468688965,"[-0.20445772, 0.03263075, -0.07709405, -0.09059773, 0.06868447]",0.6713904761904761,0.012785132380161324,0.0
15,"[0.03967306390404701, 0.5501664280891418, 0.19528889656066895, 0.21487164497375488, 0.0]","[0.1522243469953537, 0.48721516132354736, -0.013844184577465057, -0.13478313386440277, 0.15773054957389832]","[0.012092134915292263, 0.16768774390220642, 0.059523001313209534, 0.06549171358346939, 0.23140424489974976]","[0.15009772777557373, 0.4872424006462097, -0.014550797641277313, -0.13535277545452118, 0.15698327124118805]","[0.00212659384123981, -2.7121766834170558e-05, 0.0007066225516609848, 0.0005695928703062236, 0.0007473230944015086]",,,0.0,0,"[0, 1, 2, 3]",6.163931846618652,6.358166694641113,"[0.09269047, 0.29666871, -0.00842982, -0.08207039, 0.09604323]",0.6573714285714286,0.04775873025724875,0.0
16,"[0.06421062350273132, 0.0, 0.1531144678592682, 0.18202464282512665, 0.6006503105163574]","[0.1394927054643631, 0.01625227928161621, 0.008771408349275589, 0.06604297459125519, 0.05654490739107132]","[0.022779300808906555, 0.152305006980896, 0.05431875213980675, 0.06457489728927612, 0.21308614313602448]","[0.14193755388259888, 0.01589919440448284, 0.009821269661188126, 0.06670695543289185, 0.05673852935433388]","[-0.002444852376356721, 0.00035304861376062036, -0.001049905433319509, -0.0006640268256887794, -0.0001936103799380362]",,,0.0,0,"[2, 0, 3, 4]",6.169540882110596,6.358105182647705,"[0.11896379, 0.01386046, 0.00748053, 0.05632354, 0.04822329]",0.6833523809523809,0.13338011660911353,0.0
17,"[0.10774842649698257, 0.5546255707740784, 0.1747736930847168, 0.16285234689712524, 0.0]","[0.2507871687412262, 0.6751605272293091, 0.10165423899888992, -0.15054115653038025, 0.242087721824646]","[0.03334956616163254, 0.17166396975517273, 0.05409477278590202, 0.05040495842695236, 0.2041800320148468]","[0.25607457756996155, 0.6746742725372314, 0.09979734569787979, -0.15111355483531952, 0.2403407096862793]","[-0.00528745586052537, 0.0004862689529545605, 0.0018568773521110415, 0.0005724107613787055, 0.0017469164449721575]",,,0.0,0,"[1, 0, 2, 3]",6.325953960418701,6.601342678070068,"[0.12848195, 0.34589469, 0.05207896, -0.07712445, 0.12402511]",0.6518095238095237,0.07829358879744464,0.0
18,"[0.07535725831985474, 0.3695339262485504, 0.11978228390216827, 0.0, 0.4353265166282654]","[0.0017762426286935806, -0.07766217738389969, -0.008707430213689804, -0.014371654018759727, -0.11224503815174103]","[0.03016500174999237, 0.14792193472385406, 0.04794804006814957, 0.04414761811494827, 0.1742582768201828]","[0.005233487114310265, -0.07735695689916611, -0.007410349324345589, -0.01359631773084402, -0.112775057554245]","[-0.0034572635777294636, -0.00030518477433361113, -0.0012971187243238091, -0.0007753933896310627, 0.0005299820913933218]",,,0.0,0,"[2, 1, 4, 0]",6.226603984832764,7.867762088775635,"[0.00150394, -0.06575628, -0.00737255, -0.01216843, -0.09503746]",0.6681904761904763,0.11004624015692743,0.0
19,"[0.07211841642856598, 0.4131029546260834, 0.08215419203042984, 0.0, 0.432624489068985]","[-0.03220367804169655, 0.20067177712917328, -0.24709591269493103, -0.0112152099609375, -0.08947960287332535]","[0.025277165696024895, 0.1447906345129013, 0.028794659301638603, 0.0390811450779438, 0.15163284540176392]","[-0.02819124236702919, 0.2001819908618927, -0.24643991887569427, -0.012145185843110085, -0.09071607887744904]","[-0.004012430086731911, 0.0004897643229924142, -0.0006559596513397992, 0.0009299632511101663, 0.0012364377034828067]",,,0.0,0,"[2, 1, 4, 0]",6.183132648468018,6.8278656005859375,"[-0.01871334, 0.116609, -0.14358574, -0.00651708, -0.05199599]",0.6672,0.09388280076289368,0.0
20,"[0.07229970395565033, 0.41881951689720154, 0.10223910957574844, 0.0, 0.4066416323184967]","[0.03245525062084198, 0.21162113547325134, 0.14623498916625977, 0.1979045867919922, 0.0458979457616806]","[0.024772590026259422, 0.14350326359272003, 0.035030949860811234, 0.047509681433439255, 0.1393306702375412]","[0.035456642508506775, 0.21139118075370789, 0.14712414145469666, 0.19774296879768372, 0.04471909627318382]","[-0.0030013907235115767, 0.000229981480515562, -0.0008891373290680349, 0.00016156933270394802, 0.0011788543779402971]",,,0.0,0,"[2, 1, 0, 4]",6.186624050140381,6.627693176269531,"[0.02023143, 0.13191694, 0.09115759, 0.12336653, 0.02861111]",0.6656761904761904,0.07377389024459402,0.0
