round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.3845612406730652, 0.23905496299266815, 0.13293971121311188, 0.0, 0.24344414472579956]","[0.011010873131453991, 0.1131841391324997, -0.0163402296602726, 0.3440062999725342, 0.04489733278751373]","[0.29480111598968506, 0.1832573413848877, 0.10191036015748978, 0.443462610244751, 0.18662205338478088]","[0.009434659034013748, 0.1113276556134224, -0.016608476638793945, 0.34121590852737427, 0.045298002660274506]","[0.0015762161929160357, 0.0018565005157142878, 0.0002682548947632313, 0.0027903474401682615, -0.00040066029760055244]",,,0.0,0,"[1, 2, 0, 4]",6.012477397918701,6.134164333343506,"[0.01422846, 0.14625874, -0.02111516, 0.44453159, 0.0580172]",0.584,0.02833407199226523,0.0
12,"[0.4127211272716522, 0.22338397800922394, 0.11309169977903366, 0.0, 0.25080323219299316]","[0.04721728339791298, -0.12888287007808685, -0.12477312237024307, 0.4151860475540161, -0.02003397047519684]","[0.27184152603149414, 0.14713335037231445, 0.07448860257863998, 0.45645204186439514, 0.16519321501255035]","[0.048091646283864975, -0.12787194550037384, -0.1251288205385208, 0.4152304530143738, -0.0199163518846035]","[-0.0008743588696233928, -0.0010108845308423042, 0.0003556866431608796, -4.452661596587859e-05, -0.00011763137445086613]",,,0.0,0,"[4, 1, 2, 0]",6.001343250274658,6.154139041900635,"[0.06520537, -0.17798263, -0.17230721, 0.57335705, -0.02766619]",0.6061714285714286,0.05643668697489146,0.0
13,"[0.279699444770813, 0.1464010775089264, 0.07002618163824081, 0.503873348236084, 0.0]","[0.11976492404937744, 0.016913361847400665, -0.030758393928408623, 0.530018150806427, 0.03172746300697327]","[0.2560669481754303, 0.1340312957763672, 0.06410949677228928, 0.4612998068332672, 0.15169645845890045]","[0.11936222016811371, 0.017630685120821, -0.03169771283864975, 0.5295588970184326, 0.03230053186416626]","[0.0004026766982860863, -0.0007173320627771318, 0.0009393300279043615, 0.0004594218626152724, -0.0005730187403969467]",,,0.0,0,"[1, 2, 0, 3]",6.02640962600708,6.203266620635986,"[0.11409584, 0.01611277, -0.02930244, 0.50492972, 0.03022564]",0.6000761904761905,0.021588499114828852,0.0
14,"[0.0, 0.1737198531627655, 0.07896016538143158, 0.5602386593818665, 0.18708133697509766]","[0.07577334344387054, 0.06877783685922623, 0.016331227496266365, 0.08576937019824982, 0.039625510573387146]","[0.24502573907375336, 0.13384895026683807, 0.06083780527114868, 0.43165677785873413, 0.14414380490779877]","[0.07661540061235428, 0.06984122097492218, 0.017607316374778748, 0.08545393496751785, 0.038822904229164124]","[-0.0008420618250966072, -0.0010633738711476326, -0.0012760792160406709, 0.0003154311270918697, 0.0008026339346542954]",,,0.0,0,"[1, 2, 4, 3]",6.07926082611084,6.152242183685303,"[0.14565495, 0.13220787, 0.03139262, 0.16486976, 0.07616995]",0.6473142857142856,0.06633422776275355,0.0
15,"[0.44469720125198364, 0.22473955154418945, 0.07232443243265152, 0.0, 0.25823888182640076]","[0.01381111890077591, -0.027917981147766113, -0.07085885852575302, 0.014400508254766464, 0.0015567196533083916]","[0.22409164905548096, 0.11325068026781082, 0.036445703357458115, 0.3922118544578552, 0.13013164699077606]","[0.014994025230407715, -0.028142180293798447, -0.07077257335186005, 0.01361103542149067, 0.0009700716473162174]","[-0.0011829043505713344, 0.0002242071641376242, -8.62912493175827e-05, 0.0007894625887274742, 0.0005866534193046391]",,,0.0,0,"[1, 4, 2, 0]",6.069004535675049,6.201379299163818,"[0.03568479, -0.07213372, -0.18308319, 0.03720764, 0.00402221]",0.5897142857142856,0.04788968445804109,0.0
16,"[0.28333672881126404, 0.1380266547203064, 0.03550918772816658, 0.5431274175643921, 0.0]","[0.006630033254623413, -0.02664344199001789, -0.06031384319067001, 0.285831093788147, 0.011822923086583614]","[0.2024984508752823, 0.09864652156829834, 0.02537812851369381, 0.3881687521934509, 0.11857356131076813]","[0.005723393522202969, -0.02626837231218815, -0.06178078427910805, 0.2849409580230713, 0.011617803946137428]","[0.0009066382772289217, -0.00037507162778638303, 0.001466892659664154, 0.0008901635301299393, 0.00020509595924522728]",,,0.0,0,"[1, 0, 2, 3]",6.080958843231201,6.2134270668029785,"[0.00815978, -0.03279087, -0.07423004, 0.3517808, 0.01455082]",0.604647619047619,0.04157953270328474,0.0
17,"[0.46140256524086, 0.22131723165512085, 0.04010354354977608, 0.0, 0.2771766483783722]","[0.0830305963754654, 0.031430911272764206, -0.035864271223545074, -0.0034743808209896088, 0.06689796596765518]","[0.19573958218097687, 0.09388881921768188, 0.01701302081346512, 0.3487873375415802, 0.1175859123468399]","[0.08448466658592224, 0.03199063241481781, -0.03612111136317253, -0.0028443015180528164, 0.06741997599601746]","[-0.0014540626434609294, -0.0005597100243903697, 0.00025682803243398666, -0.0006300505483523011, -0.0005220317980274558]",,,0.0,0,"[1, 2, 0, 4]",6.096242427825928,6.265728950500488,"[0.1349097, 0.05106955, -0.05827295, -0.00564524, 0.10869709]",0.6228571428571428,0.06827112194412299,0.0
18,"[0.5058526992797852, 0.21037448942661285, 0.0, 0.0, 0.2837728261947632]","[-0.008413808420300484, -0.08140607178211212, -0.12180803716182709, 0.2407888025045395, -0.05327007174491882]","[0.17495214939117432, 0.07275926321744919, -0.002255864441394806, 0.3486360013484955, 0.0981445163488388]","[-0.00803352426737547, -0.08019015192985535, -0.12235819548368454, 0.24139973521232605, -0.052944593131542206]","[-0.00038028755807317793, -0.0012159374309703708, 0.0005501609412021935, -0.0006109262467361987, -0.00032547846785746515]",,,0.0,0,"[1, 4, 0, 2]",6.086149215698242,6.201721668243408,"[-0.01213469, -0.11740669, -0.17567582, 0.34727404, -0.07682797]",0.5891047619047619,0.07355856554499585,0.0
19,"[0.49656757712364197, 0.2402782142162323, 0.0, 0.0, 0.26315414905548096]","[-0.02162264660000801, 0.08969391882419586, -0.1029188334941864, 0.3116965889930725, -0.05716869235038757]","[0.15514549612998962, 0.07507152110338211, -0.013032195158302784, 0.3470924198627472, 0.08221878856420517]","[-0.022120703011751175, 0.08860093355178833, -0.10216102004051208, 0.30946725606918335, -0.057669416069984436]","[0.0004980493686161935, 0.001092954771593213, -0.0007578869117423892, 0.0022293217480182648, 0.0005006878054700792]",,,0.0,0,"[1, 2, 0, 4]",6.062598705291748,6.179405689239502,"[-0.02311439, 0.09588188, -0.11001918, 0.33320045, -0.06111275]",0.5957333333333332,0.04316954129577821,0.0
20,"[0.5266404151916504, 0.22577866911888123, 0.0, 0.0, 0.24758100509643555]","[0.024706237018108368, -0.07218874990940094, -0.16513419151306152, 0.3378916382789612, -0.07817280292510986]","[0.1419297754764557, 0.06084742769598961, -0.027094202116131783, 0.3438229560852051, 0.06672316789627075]","[0.025006379932165146, -0.0711868554353714, -0.16546818614006042, 0.33847129344940186, -0.07892309874296188]","[-0.00030015205265954137, -0.0010019103065133095, 0.000334050040692091, -0.0005795951001346111, 0.0007502975058741868]",,,0.0,0,"[1, 2, 0, 4]",6.168613910675049,6.215536594390869,"[0.02298839, -0.06716941, -0.15365227, 0.31439772, -0.07273738]",0.5664761904761906,0.05356223381574399,0.0
